t,pwm
2.861 , 34200.79
2.864 , 33945.61
2.868 , 34198.96
2.872 , 34091.98
2.876 , 33826.6
2.879 , 34224.85
2.883 , 34185.7
2.887 , 34214.08
2.891 , 34107.2
2.894 , 34077.41
2.898 , 34105.48
2.902 , 34065.89
2.905 , 34171.52
2.909 , 34132.2
2.913 , 33957.22
2.916 , 34130.18
2.92 , 34158.39
2.924 , 34051.34
2.927 , 34021.43
2.931 , 34049.28
2.935 , 34145.07
2.939 , 33970.14
2.943 , 33930.18
2.946 , 34035.32
2.95 , 34063.28
2.953 , 34033.43
2.957 , 33925.94
2.961 , 33953.54
2.965 , 34116.68
2.968 , 34019.27
2.972 , 33979.45
2.976 , 33939.53
2.979 , 34180.22
2.983 , 34073.2
2.987 , 34033.61
2.99 , 34071.38
2.994 , 34031.79
2.998 , 34059.71
3.002 , 33952.39
3.006 , 34205.8
3.009 , 34108.71
3.013 , 33911.26
3.016 , 34106.63
3.02 , 33999.43
3.024 , 34162.8
3.027 , 33997.83
3.031 , 33958.02
3.035 , 34053.52
3.038 , 34091.38
3.042 , 34051.84
3.046 , 34079.95
3.049 , 34185.66
3.053 , 34010.98
3.056 , 34116.46
3.06 , 34144.71
3.064 , 34105.4
3.068 , 34269.1
3.071 , 34240.0
3.075 , 34133.26
3.079 , 34297.05
3.082 , 34132.61
3.086 , 34364.14
3.09 , 34190.07
3.093 , 34160.71
3.097 , 34256.9
3.101 , 34443.66
3.104 , 34257.09
3.108 , 34443.89
3.112 , 34112.09
3.115 , 34082.46
3.119 , 34336.39
3.123 , 34297.67
3.126 , 34404.1
3.13 , 34162.41
3.134 , 34190.91
3.137 , 34161.54
3.141 , 34122.24
3.145 , 34286.04
3.148 , 34256.95
3.152 , 34150.26
3.156 , 34314.11
3.159 , 34285.16
3.163 , 34314.01
3.167 , 34207.52
3.17 , 34245.91
3.174 , 34206.88
3.178 , 34167.78
3.182 , 34128.5
3.185 , 34302.11
3.189 , 34263.32
3.193 , 34224.36
3.197 , 34049.88
3.2 , 34426.32
3.204 , 34320.25
3.207 , 34155.83
3.211 , 34116.51
3.215 , 34212.59
3.219 , 34037.97
3.222 , 34211.29
3.226 , 34307.6
3.23 , 34133.39
3.233 , 34103.84
3.237 , 34267.54
3.24 , 34170.69
3.244 , 34199.21
3.248 , 33956.86
3.251 , 34062.16
3.255 , 33887.1
3.259 , 34050.13
3.263 , 34010.47
3.266 , 34206.27
3.27 , 33941.39
3.274 , 33901.43
3.277 , 34096.86
3.281 , 34125.12
3.285 , 34085.77
3.288 , 34259.18
3.292 , 34152.54
3.296 , 34113.24
3.299 , 34083.64
3.303 , 34111.91
3.307 , 34140.22
3.31 , 34042.98
3.314 , 34003.32
3.318 , 34166.76
3.321 , 34205.11
3.325 , 33962.8
3.329 , 34058.37
3.332 , 34028.61
3.336 , 33988.91
3.34 , 34219.97
3.343 , 34393.95
3.347 , 34287.77
3.351 , 34316.68
3.355 , 34277.99
3.358 , 34316.66
3.362 , 34413.41
3.366 , 34239.5
3.369 , 34345.83
3.373 , 34171.74
3.377 , 34268.0
3.38 , 34238.94
3.384 , 34064.45
3.395 , 34091.71
3.399 , 34345.7
3.403 , 34442.5
3.406 , 34414.02
3.41 , 34375.6
3.414 , 33975.95
3.417 , 34171.61
3.421 , 34267.83
3.425 , 34296.71
3.428 , 34267.69
3.432 , 34296.58
3.436 , 34190.02
3.44 , 34150.9
3.443 , 34189.18
3.447 , 34150.02
3.451 , 34110.76
3.454 , 34216.57
3.458 , 34042.09
3.462 , 34205.59
3.465 , 34176.31
3.469 , 34137.15
3.473 , 34233.3
3.476 , 34204.13
3.48 , 34232.71
3.484 , 34126.04
3.487 , 34164.2
3.491 , 34260.4
3.495 , 33882.89
3.498 , 34191.18
3.502 , 34219.78
3.506 , 34248.42
3.51 , 34141.8
3.513 , 34112.33
3.517 , 34140.61
3.521 , 34236.79
3.525 , 33994.64
3.528 , 34258.17
3.532 , 34128.9
3.535 , 34189.73
3.539 , 34353.77
3.543 , 34315.16
3.546 , 34218.52
3.55 , 34247.21
3.554 , 34140.55
3.558 , 34168.98
3.561 , 34342.74
3.565 , 34304.14
3.568 , 34139.76
3.572 , 34235.89
3.576 , 34061.49
3.58 , 34157.35
3.583 , 34331.17
3.587 , 34157.0
3.591 , 34117.78
3.595 , 34078.39
3.598 , 34251.9
3.602 , 34212.96
3.606 , 34309.38
3.609 , 34280.46
3.613 , 34106.17
3.617 , 34269.98
3.62 , 34240.88
3.624 , 34201.95
3.628 , 34162.84
3.631 , 33727.06
3.635 , 34160.5
3.639 , 34053.56
3.643 , 34014.01
3.646 , 34051.77
3.65 , 34012.22
3.654 , 33972.49
3.657 , 34145.66
3.661 , 34038.68
3.665 , 33999.05
3.668 , 34172.31
3.672 , 33997.68
3.676 , 33957.96
3.679 , 33927.91
3.683 , 34113.66
3.687 , 33984.03
3.69 , 33954.02
3.694 , 34004.47
3.698 , 33964.74
3.701 , 34070.16
3.705 , 34030.7
3.709 , 34058.81
3.713 , 33951.53
3.716 , 33989.22
3.72 , 34152.64
3.723 , 34191.0
3.727 , 34084.17
3.731 , 33909.32
3.735 , 34004.73
3.738 , 34042.61
3.742 , 34003.03
3.746 , 33963.37
3.749 , 33933.37
3.753 , 34028.93
3.756 , 33999.14
3.76 , 34162.57
3.764 , 33920.31
3.768 , 34083.48
3.771 , 34121.64
3.775 , 34014.64
3.779 , 34110.43
3.782 , 34216.38
3.786 , 34177.4
3.79 , 34002.89
3.793 , 34108.49
3.797 , 34069.15
3.801 , 34097.47
3.804 , 34293.64
3.808 , 34029.22
3.812 , 33989.63
3.815 , 34117.73
3.819 , 34078.48
3.823 , 34174.54
3.826 , 34145.27
3.83 , 34241.46
3.834 , 34202.62
3.838 , 34163.6
3.841 , 34202.04
3.845 , 34163.07
3.849 , 34259.37
3.852 , 34094.94
3.856 , 34258.71
3.86 , 34152.22
3.864 , 34180.74
3.867 , 34151.49
3.871 , 34044.65
3.874 , 34285.84
3.878 , 34314.85
3.882 , 34276.21
3.886 , 34305.23
3.889 , 34140.95
3.893 , 34101.72
3.897 , 34197.86
3.901 , 34158.83
3.904 , 34264.95
3.908 , 34226.14
3.912 , 34187.25
3.915 , 34225.71
3.919 , 34186.78
3.923 , 34283.2
3.927 , 34244.45
3.93 , 34305.74
3.934 , 34267.07
3.938 , 34363.75
3.949 , 34121.18
3.953 , 34285.03
3.956 , 34323.86
3.96 , 34217.5
3.964 , 34381.76
3.967 , 34149.98
3.971 , 34313.97
3.975 , 34275.36
3.979 , 34236.58
3.982 , 34207.5
3.986 , 34168.48
3.99 , 34129.39
3.993 , 34099.91
3.997 , 34060.59
4.001 , 34224.24
4.004 , 34262.87
4.008 , 34156.34
4.012 , 33981.72
4.015 , 33951.8
4.019 , 34047.39
4.023 , 34075.64
4.027 , 33968.45
4.03 , 34141.73
4.034 , 34170.26
4.038 , 34131.14
4.041 , 34101.73
4.045 , 34333.27
4.049 , 34091.54
4.052 , 34197.49
4.056 , 34226.16
4.059 , 34197.06
4.063 , 34090.33
4.067 , 34254.13
4.07 , 34089.69
4.074 , 34185.74
4.078 , 34146.72
4.081 , 34207.7
4.085 , 34304.11
4.089 , 34130.03
4.093 , 34090.82
4.096 , 34061.28
4.1 , 34157.2
4.104 , 34185.82
4.107 , 34224.34
4.111 , 34049.91
4.115 , 34078.19
4.118 , 34116.3
4.122 , 34009.31
4.126 , 34172.81
4.129 , 34211.29
4.133 , 33969.16
4.137 , 34132.57
4.14 , 34103.18
4.144 , 34199.29
4.148 , 34024.88
4.151 , 33995.13
4.155 , 34158.58
4.159 , 34119.44
4.163 , 34147.95
4.166 , 34118.62
4.17 , 34079.34
4.173 , 34049.78
4.177 , 34145.81
4.181 , 34106.63
4.184 , 34077.16
4.188 , 34240.89
4.192 , 34202.07
4.196 , 34163.08
4.199 , 34133.8
4.203 , 34094.63
4.206 , 34065.07
4.21 , 33890.23
4.214 , 34053.39
4.218 , 34171.95
4.221 , 34210.4
4.225 , 34171.49
4.229 , 34064.66
4.232 , 34102.8
4.236 , 34063.53
4.24 , 34024.09
4.243 , 34197.54
4.247 , 34226.25
4.251 , 33916.51
4.254 , 33954.16
4.258 , 33914.36
4.262 , 34213.06
4.265 , 34048.52
4.269 , 34144.48
4.273 , 33969.92
4.276 , 34143.16
4.28 , 34239.48
4.284 , 34200.64
4.288 , 34161.71
4.291 , 34132.45
4.295 , 34093.25
4.299 , 34053.91
4.302 , 34091.99
4.306 , 33985.01
4.31 , 34013.02
4.313 , 34051.01
4.317 , 33943.85
4.32 , 34117.06
4.324 , 33942.38
4.328 , 33902.55
4.331 , 34007.93
4.335 , 33832.89
4.339 , 34131.35
4.342 , 34102.0
4.346 , 34062.72
4.35 , 34023.36
4.353 , 33993.66
4.357 , 33954.03
4.361 , 33778.82
4.365 , 33941.71
4.368 , 34137.49
4.372 , 33872.6
4.376 , 34126.11
4.379 , 34096.77
4.383 , 34057.49
4.387 , 34153.48
4.39 , 33921.09
4.394 , 34152.16
4.398 , 34045.33
4.401 , 34218.92
4.405 , 34180.1
4.409 , 34208.8
4.413 , 34102.2
4.416 , 33937.34
4.42 , 34100.73
4.424 , 34129.21
4.427 , 34032.15
