t,pwm
3.421 , 35477.58
3.425 , 35339.25
3.429 , 35313.24
3.432 , 35406.9
3.436 , 35381.45
3.439 , 35362.25
3.443 , 35223.01
3.446 , 35315.96
3.45 , 35346.51
3.454 , 35320.59
3.457 , 35357.62
3.461 , 35331.76
3.464 , 35312.2
3.468 , 35229.35
3.472 , 35429.31
3.475 , 35353.83
3.479 , 35327.96
3.482 , 35308.39
3.486 , 35338.92
3.49 , 35312.98
3.493 , 35293.31
3.497 , 35210.26
3.5 , 35359.89
3.504 , 35334.14
3.507 , 35314.66
3.511 , 35364.16
3.514 , 35458.28
3.518 , 35490.0
3.522 , 35408.62
3.525 , 35446.4
3.529 , 35421.34
3.532 , 35459.22
3.543 , 35389.07
3.547 , 35306.83
3.55 , 35287.08
3.554 , 35317.47
3.558 , 35404.82
3.561 , 35555.98
3.565 , 35418.41
3.568 , 35342.88
3.572 , 35316.98
3.575 , 35524.15
3.579 , 35443.0
3.583 , 35304.51
3.586 , 35284.74
3.59 , 35428.5
3.594 , 35403.3
3.597 , 35384.37
3.601 , 35358.81
3.604 , 35452.88
3.608 , 35314.48
3.611 , 35408.23
3.615 , 35382.87
3.618 , 35590.52
3.622 , 35453.21
3.625 , 35377.94
3.629 , 35409.04
3.632 , 35390.09
3.636 , 35477.96
3.64 , 35453.14
3.643 , 35491.29
3.647 , 35409.84
3.65 , 35390.88
3.654 , 35365.35
3.657 , 35346.08
3.661 , 35376.9
3.664 , 35357.73
3.668 , 35331.9
3.672 , 35494.89
3.675 , 35476.66
3.679 , 35565.21
3.683 , 35427.66
3.686 , 35408.83
3.69 , 35496.82
3.693 , 35478.58
3.697 , 35510.39
3.7 , 35435.57
3.704 , 35410.32
3.708 , 35271.5
3.711 , 35364.85
3.715 , 35339.07
3.718 , 35376.24
3.722 , 35407.25
3.726 , 35325.1
3.729 , 35305.49
3.733 , 35335.97
3.736 , 35429.89
3.74 , 35404.62
3.743 , 35272.21
3.747 , 35245.72
3.75 , 35395.6
3.754 , 35313.43
3.758 , 35287.25
3.761 , 35267.36
3.765 , 35297.54
3.768 , 35107.64
3.772 , 35363.39
3.776 , 35337.65
3.779 , 35431.6
3.783 , 35293.04
3.786 , 35273.24
3.79 , 35303.55
3.794 , 35277.38
3.797 , 35257.44
3.801 , 35287.59
3.804 , 35211.11
3.808 , 35184.23
3.811 , 35220.26
3.815 , 35306.87
3.818 , 35457.33
3.822 , 35319.09
3.826 , 35122.98
3.829 , 35215.27
3.833 , 35245.2
3.836 , 35338.48
3.84 , 35312.68
3.844 , 35286.68
3.847 , 35323.63
3.851 , 35241.01
3.854 , 35277.64
3.858 , 35251.38
3.861 , 35363.66
3.865 , 35338.11
3.869 , 35180.03
3.872 , 35159.48
3.876 , 35321.3
3.879 , 35358.58
3.883 , 35276.29
3.887 , 35250.07
3.89 , 35286.83
3.894 , 35260.7
3.897 , 35240.8
3.901 , 35384.39
3.905 , 35188.98
3.908 , 35338.64
3.912 , 35256.27
3.915 , 35293.04
3.919 , 35380.43
3.923 , 35355.08
3.926 , 35336.0
3.93 , 35310.3
3.933 , 35290.83
3.937 , 35321.49
3.94 , 35415.55
3.944 , 35277.1
3.947 , 35370.8
3.951 , 35232.0
3.954 , 35381.98
3.958 , 35356.67
3.962 , 35387.87
3.965 , 35312.35
3.969 , 35286.44
3.973 , 35317.08
3.976 , 35297.72
3.98 , 35385.14
3.983 , 35196.21
3.987 , 35339.54
3.99 , 35377.01
3.994 , 35351.67
3.998 , 35496.25
4.001 , 35478.32
4.005 , 35283.67
4.008 , 35377.4
4.012 , 35408.77
4.016 , 35383.67
4.019 , 35364.83
4.023 , 35169.27
4.026 , 35318.8
4.03 , 35292.99
4.033 , 35273.45
4.037 , 35436.28
4.041 , 35354.74
4.044 , 35335.65
4.048 , 35309.98
4.051 , 35290.58
4.055 , 35377.95
4.058 , 35472.45
4.062 , 35277.76
4.066 , 35308.34
4.069 , 35288.93
4.073 , 35376.29
4.076 , 35357.39
4.08 , 35388.57
4.084 , 35306.66
4.087 , 35287.23
4.091 , 35431.3
4.094 , 35299.4
4.098 , 35386.89
4.101 , 35254.67
4.105 , 35341.8
4.108 , 35209.19
4.112 , 35409.36
4.116 , 35327.63
4.119 , 35365.06
4.123 , 35282.96
4.126 , 35263.33
4.137 , 35248.6
4.141 , 35222.28
4.144 , 35202.18
4.148 , 35175.51
4.151 , 35155.09
4.155 , 35128.06
4.158 , 35107.29
4.162 , 35306.66
4.166 , 35054.08
4.169 , 35032.76
4.173 , 35174.93
4.176 , 35324.67
4.18 , 35185.64
4.183 , 35278.8
4.187 , 35252.86
4.191 , 35226.7
4.194 , 35263.53
4.198 , 35180.72
4.201 , 35217.19
4.205 , 35134.07
4.208 , 35170.18
4.212 , 35256.77
4.215 , 35312.77
4.219 , 35343.87
4.223 , 35186.14
4.226 , 35165.98
4.23 , 35271.56
4.233 , 35365.42
4.237 , 35340.24
4.241 , 35314.86
4.244 , 35295.74
4.248 , 35270.0
4.251 , 35307.2
4.255 , 35394.96
4.258 , 35263.09
4.262 , 35180.38
4.266 , 35323.84
4.269 , 35304.77
4.273 , 35279.12
4.276 , 35259.73
4.28 , 35290.4
4.283 , 35271.07
4.287 , 35245.16
4.291 , 35389.2
4.294 , 35313.98
4.298 , 35288.42
4.302 , 35319.37
