t,pwm
7.462 , 46785.14
7.465 , 46885.02
7.467 , 46884.93
7.469 , 46985.36
7.472 , 47086.16
7.474 , 47187.59
7.476 , 47189.0
7.479 , 47290.88
7.481 , 47292.78
7.483 , 47194.16
7.486 , 47095.0
7.488 , 47196.43
7.49 , 47097.32
7.493 , 47198.7
7.495 , 47300.63
7.497 , 47302.53
7.5 , 47304.39
7.502 , 47406.74
7.505 , 47308.66
7.514 , 47008.67
7.516 , 47009.15
7.519 , 47109.96
7.521 , 47110.86
7.524 , 47212.24
7.526 , 47113.2
7.528 , 47214.63
7.53 , 47215.96
7.533 , 47217.32
7.535 , 47319.25
7.537 , 47321.07
7.54 , 47222.49
7.542 , 47324.42
7.544 , 47326.32
7.547 , 47227.66
7.549 , 47229.14
7.551 , 47431.52
7.554 , 47433.88
7.556 , 47335.76
7.558 , 47538.63
7.561 , 47440.97
7.563 , 47342.93
7.566 , 47244.27
7.568 , 47245.67
7.57 , 47146.56
7.573 , 47046.89
7.575 , 47047.3
7.577 , 46947.26
7.58 , 46947.12
7.582 , 47047.55
7.584 , 46846.91
7.587 , 46846.35
7.589 , 46845.75
7.592 , 46845.04
7.594 , 46844.44
7.596 , 46743.32
7.599 , 46842.7
7.601 , 46842.19
7.603 , 46741.07
7.606 , 46639.41
7.608 , 46738.26
7.61 , 46636.72
7.613 , 46534.55
7.615 , 46632.99
7.617 , 46731.84
7.62 , 46730.69
7.622 , 46830.13
7.624 , 46829.61
7.627 , 46728.44
7.629 , 46727.35
7.632 , 46625.69
7.634 , 46624.09
7.636 , 46521.98
7.639 , 46620.36
7.641 , 46518.24
7.643 , 46516.15
7.646 , 46514.01
7.648 , 46612.43
7.65 , 46510.32
7.653 , 46407.66
7.655 , 46606.1
7.657 , 46704.95
7.66 , 46804.41
7.662 , 46904.27
7.664 , 46803.65
7.667 , 46803.01
7.669 , 46902.93
7.671 , 46902.84
7.674 , 46902.7
7.676 , 47003.13
7.678 , 47204.5
7.681 , 47205.86
7.683 , 47106.82
7.685 , 47107.73
7.688 , 47108.51
7.69 , 47109.42
7.692 , 47210.84
7.695 , 47111.76
7.697 , 47112.66
7.699 , 47314.54
7.702 , 47215.87
7.704 , 47116.76
7.706 , 47117.67
7.709 , 47118.6
7.711 , 47119.43
7.713 , 47120.34
7.716 , 47221.71
7.718 , 47223.2
7.721 , 47224.48
7.723 , 47125.37
7.725 , 47126.27
7.727 , 46926.21
7.73 , 46926.07
7.732 , 47127.02
7.734 , 47328.89
7.737 , 47330.75
7.739 , 47433.1
7.741 , 47435.51
7.744 , 47437.94
7.746 , 47540.87
7.749 , 47443.21
7.751 , 47345.09
7.753 , 47146.03
7.756 , 47146.89
7.758 , 47047.28
7.761 , 46947.11
7.763 , 46846.5
7.765 , 46845.9
7.768 , 46744.82
7.77 , 46743.72
7.772 , 46742.63
7.775 , 46741.41
7.777 , 46740.4
7.779 , 46839.83
7.782 , 46839.11
7.784 , 46738.0
7.786 , 46736.9
7.789 , 46735.75
7.791 , 46734.74
7.794 , 46834.04
7.796 , 46933.97
7.798 , 46933.88
7.801 , 46933.73
7.803 , 47034.16
7.805 , 47034.57
7.808 , 46934.41
7.81 , 46833.79
7.812 , 46933.72
7.815 , 46933.58
7.817 , 46832.96
7.82 , 46832.32
7.822 , 46831.73
7.824 , 46831.13
7.827 , 46730.04
7.829 , 46829.48
7.831 , 46828.8
7.834 , 46828.16
7.836 , 46827.57
7.838 , 46827.05
7.841 , 46826.33
7.843 , 46825.74
7.845 , 46724.62
7.848 , 46723.48
7.85 , 46621.95
7.86 , 46419.01
7.862 , 46516.93
7.864 , 46514.77
7.867 , 46512.63
7.869 , 46611.05
7.871 , 46609.38
7.874 , 46507.3
7.876 , 46605.72
7.879 , 46604.08
7.881 , 46602.49
7.883 , 46701.34
7.886 , 46599.75
7.888 , 46598.16
7.89 , 46496.04
7.893 , 46594.42
7.895 , 46592.75
7.897 , 46591.23
7.9 , 46790.63
7.902 , 46689.52
7.904 , 46688.36
7.907 , 46687.21
7.909 , 46786.64
7.912 , 46786.07
7.914 , 46785.4
7.916 , 46885.33
7.919 , 46885.19
7.921 , 46885.09
7.923 , 46885.0
7.926 , 46884.86
7.928 , 46884.77
7.93 , 46884.67
7.933 , 46884.54
7.935 , 46783.99
7.937 , 46883.84
7.94 , 46883.71
7.942 , 46883.61
7.945 , 46783.03
7.947 , 46782.35
7.949 , 46882.28
7.952 , 46882.14
7.954 , 46882.05
7.956 , 46982.4
7.959 , 46982.83
7.961 , 46882.72
7.964 , 46882.58
7.966 , 46982.93
7.968 , 46882.89
7.971 , 46782.23
7.973 , 46781.63
7.975 , 46881.57
7.978 , 46881.42
7.98 , 46981.77
7.982 , 46881.73
7.985 , 46781.07
7.987 , 46780.48
7.989 , 46880.41
7.992 , 46880.27
7.994 , 46880.17
7.996 , 46980.59
7.999 , 46980.96
8.001 , 46981.29
8.004 , 46881.2
8.006 , 46881.11
8.008 , 46881.02
8.011 , 46880.88
8.013 , 46981.3
8.015 , 46981.63
8.018 , 46982.07
8.02 , 47083.0
8.022 , 47083.82
8.025 , 47084.69
8.027 , 47085.59
8.029 , 47086.57
8.032 , 46986.91
8.034 , 46987.32
8.036 , 47088.17
8.039 , 47089.03
8.041 , 46989.49
8.043 , 47090.42
8.046 , 46890.23
8.048 , 46789.63
8.05 , 46789.03
8.053 , 46788.46
8.055 , 46787.79
8.057 , 46887.72
8.06 , 46887.58
8.062 , 46786.96
8.064 , 46685.93
8.067 , 46785.3
8.069 , 46784.63
8.071 , 46784.04
8.074 , 46783.4
8.076 , 46883.33
8.078 , 46883.24
8.081 , 46883.09
8.083 , 46883.0
8.085 , 46882.91
8.088 , 46782.32
8.09 , 46882.17
8.092 , 46781.56
8.095 , 46881.44
8.097 , 46981.86
8.099 , 46982.19
8.102 , 46982.63
8.104 , 46781.99
8.106 , 46781.39
8.109 , 46680.23
8.111 , 46679.22
8.113 , 46778.65
8.116 , 46777.93
8.118 , 46777.33
8.12 , 46877.26
8.123 , 46877.13
8.125 , 46977.55
8.127 , 46977.96
8.13 , 46877.8
8.132 , 46877.7
8.134 , 46877.61
8.137 , 46877.47
8.139 , 46877.38
8.142 , 46776.71
8.144 , 46876.64
8.146 , 46776.02
8.149 , 46674.94
8.151 , 46573.33
8.153 , 46571.73
8.156 , 46670.54
8.158 , 46769.96
8.16 , 46869.89
8.163 , 46668.78
8.165 , 46768.13
8.167 , 46868.06
8.17 , 46867.92
8.172 , 46867.83
8.174 , 46968.26
8.177 , 46868.09
8.179 , 46868.0
8.181 , 46867.91
8.184 , 46867.77
8.186 , 46767.23
8.189 , 46666.07
8.191 , 46564.45
8.193 , 46663.3
8.196 , 46762.76
8.205 , 46460.27
8.208 , 46458.13
8.21 , 46657.08
8.212 , 46655.98
8.215 , 46654.77
8.217 , 46754.2
8.219 , 46753.68
8.222 , 46752.96
8.224 , 46752.37
8.226 , 46751.78
8.229 , 46751.13
8.231 , 46851.05
8.233 , 46951.49
8.236 , 46951.85
8.238 , 47052.7
8.24 , 47053.61
8.243 , 47054.46
8.245 , 47055.45
8.248 , 46955.79
8.25 , 47157.16
8.252 , 47058.04
8.255 , 46958.46
8.257 , 47159.91
8.259 , 47161.23
8.262 , 47062.07
8.264 , 47163.5
8.266 , 47064.38
8.269 , 47065.32
8.271 , 47166.67
8.273 , 47168.08
8.276 , 47169.44
8.278 , 47170.92
8.28 , 47272.77
8.283 , 47274.63
8.285 , 47176.02
8.288 , 47076.86
8.29 , 47178.28
8.292 , 47179.69
8.295 , 47181.05
8.297 , 47182.45
8.299 , 47183.86
8.302 , 47185.3
8.304 , 47086.18
8.306 , 46986.57
8.309 , 46886.4
8.311 , 46886.31
8.314 , 46886.17
8.316 , 46886.08
8.318 , 47087.03
8.321 , 47087.89
8.323 , 46988.27
8.325 , 46888.16
8.328 , 46888.02
8.33 , 46787.48
8.333 , 46686.32
8.335 , 46584.7
8.337 , 46683.55
8.34 , 46581.96
8.342 , 46479.86
8.344 , 46578.28
8.347 , 46476.12
8.349 , 46474.02
8.351 , 46672.9
8.354 , 46671.83
8.356 , 46670.74
8.358 , 46669.64
8.361 , 46567.98
8.363 , 46465.95
8.365 , 46463.78
8.368 , 46562.16
8.37 , 46560.56
8.372 , 46558.89
8.375 , 46557.33
8.377 , 46656.25
8.379 , 46655.16
8.382 , 46653.95
8.384 , 46652.85
8.387 , 46651.79
8.389 , 46550.18
8.391 , 46548.58
8.394 , 46546.94
8.396 , 46545.27
8.398 , 46644.2
8.401 , 46542.62
8.403 , 46440.5
8.406 , 46438.36
8.408 , 46536.78
8.41 , 46434.67
8.413 , 46432.53
8.415 , 46430.43
