t, Cuff Pressure, Target Pressure
0.707 , 40.6 , 150
0.707 , 32.59 , 150
0.708 , 27.49 , 150
0.709 , 35.43 , 150
0.709 , 53.88 , 150
0.71 , 47.75 , 150
0.711 , 28.7 , 150
0.711 , 28.66 , 150
0.712 , 32.16 , 150
0.713 , 41.2 , 150
0.713 , 48.32 , 150
0.714 , 35.5 , 150
0.715 , 27.49 , 150
0.715 , 27.42 , 150
0.716 , 51.16 , 150
0.717 , 44.61 , 150
0.717 , 47.47 , 150
0.718 , 27.28 , 150
0.719 , 27.21 , 150
0.719 , 43.33 , 150
0.72 , 45.0 , 150
0.721 , 39.89 , 150
0.721 , 32.3 , 150
0.722 , 27.9 , 150
0.723 , 38.68 , 150
0.723 , 53.86 , 150
0.724 , 48.36 , 150
0.725 , 28.34 , 150
0.725 , 29.23 , 150
0.726 , 34.49 , 150
0.727 , 45.23 , 150
0.727 , 48.98 , 150
0.728 , 34.97 , 150
0.729 , 27.74 , 150
0.73 , 29.25 , 150
0.73 , 53.4 , 150
0.731 , 45.82 , 150
0.732 , 46.92 , 150
0.732 , 27.95 , 150
0.733 , 27.83 , 150
0.734 , 42.37 , 150
0.734 , 48.68 , 150
0.735 , 38.54 , 150
0.736 , 26.96 , 150
0.736 , 26.87 , 150
0.737 , 40.12 , 150
0.738 , 41.2 , 150
0.738 , 46.85 , 150
0.739 , 26.05 , 150
0.74 , 25.54 , 150
0.741 , 42.48 , 150
0.741 , 39.96 , 150
0.742 , 41.73 , 150
0.743 , 26.53 , 150
0.743 , 25.15 , 150
0.744 , 27.95 , 150
0.745 , 42.32 , 150
0.745 , 43.26 , 150
0.746 , 25.7 , 150
0.747 , 25.7 , 150
0.747 , 42.5 , 150
0.748 , 44.11 , 150
0.749 , 46.69 , 150
0.75 , 29.96 , 150
0.75 , 25.98 , 150
0.751 , 25.15 , 150
0.752 , 50.72 , 150
0.752 , 46.94 , 150
0.753 , 26.23 , 150
0.754 , 27.79 , 150
0.754 , 35.02 , 150
0.755 , 40.42 , 150
0.756 , 47.59 , 150
0.757 , 32.89 , 150
0.757 , 25.91 , 150
0.758 , 28.36 , 150
0.759 , 52.37 , 150
0.759 , 44.63 , 150
0.76 , 29.85 , 150
0.761 , 26.07 , 150
0.761 , 26.87 , 150
0.762 , 39.76 , 150
0.763 , 46.23 , 150
0.763 , 35.96 , 150
0.764 , 25.38 , 150
0.765 , 25.13 , 150
0.766 , 49.21 , 150
0.766 , 46.65 , 150
0.767 , 36.42 , 150
0.768 , 27.74 , 150
0.769 , 36.92 , 150
0.769 , 41.98 , 150
0.77 , 47.54 , 150
0.771 , 32.27 , 150
0.771 , 26.34 , 150
0.772 , 25.52 , 150
0.773 , 52.76 , 150
0.773 , 42.09 , 150
0.774 , 42.8 , 150
0.775 , 26.34 , 150
0.775 , 27.1 , 150
0.776 , 43.81 , 150
0.776 , 39.62 , 150
0.777 , 45.32 , 150
0.778 , 28.7 , 150
0.779 , 25.84 , 150
0.779 , 25.36 , 150
0.78 , 47.81 , 150
0.781 , 46.46 , 150
0.781 , 25.29 , 150
0.782 , 27.95 , 150
0.783 , 39.25 , 150
0.783 , 41.36 , 150
0.784 , 47.47 , 150
0.785 , 31.22 , 150
0.785 , 25.82 , 150
0.786 , 25.09 , 150
0.787 , 52.6 , 150
0.788 , 46.03 , 150
0.788 , 27.35 , 150
0.789 , 26.92 , 150
0.79 , 30.49 , 150
0.79 , 39.55 , 150
0.791 , 46.53 , 150
0.792 , 33.88 , 150
0.792 , 25.52 , 150
0.793 , 25.59 , 150
0.7940001 , 49.42 , 150
0.7940001 , 42.89 , 150
0.795 , 45.71 , 150
0.796 , 25.45 , 150
0.796 , 25.47 , 150
0.797 , 41.57 , 150
0.798 , 43.05 , 150
0.799 , 47.36 , 150
0.799 , 25.66 , 150
0.8 , 25.7 , 150
0.801 , 35.09 , 150
0.801 , 52.12 , 150
0.802 , 46.26 , 150
0.803 , 26.8 , 150
0.803 , 26.16 , 150
0.804 , 43.47 , 150
0.805 , 39.69 , 150
0.8059999 , 43.31 , 150
0.8059999 , 27.37 , 150
0.807 , 25.54 , 150
0.808 , 26.83 , 150
0.808 , 44.31 , 150
0.809 , 45.0 , 150
0.81 , 31.47 , 150
0.81 , 27.67 , 150
0.811 , 25.89 , 150
0.812 , 40.22 , 150
0.812 , 47.01 , 150
0.813 , 30.17 , 150
0.814 , 25.47 , 150
0.814 , 24.99 , 150
0.815 , 50.72 , 150
0.816 , 40.81 , 150
0.816 , 38.16 , 150
0.817 , 27.49 , 150
0.818 , 25.66 , 150
0.8190001 , 42.64 , 150
0.8190001 , 47.4 , 150
0.82 , 32.57 , 150
0.821 , 26.73 , 150
0.821 , 25.43 , 150
0.822 , 52.39 , 150
0.823 , 42.73 , 150
0.823 , 43.81 , 150
0.824 , 25.93 , 150
0.825 , 27.42 , 150
0.825 , 43.4 , 150
0.826 , 39.83 , 150
0.827 , 46.07 , 150
0.827 , 29.23 , 150
0.828 , 25.38 , 150
0.829 , 25.09 , 150
0.829 , 48.8 , 150
0.83 , 46.6 , 150
0.8309999 , 25.52 , 150
0.8309999 , 27.79 , 150
0.832 , 37.93 , 150
0.833 , 41.52 , 150
0.834 , 47.81 , 150
0.834 , 32.07 , 150
0.8349999 , 26.5 , 150
0.8360001 , 25.91 , 150
0.8360001 , 53.99 , 150
0.837 , 46.76 , 150
0.838 , 43.33 , 150
0.838 , 28.11 , 150
0.8389999 , 30.62 , 150
0.84 , 45.69 , 150
0.84 , 48.07 , 150
0.841 , 36.53 , 150
0.842 , 27.9 , 150
0.843 , 27.88 , 150
0.843 , 49.94 , 150
0.844 , 44.45 , 150
0.8450001 , 36.26 , 150
0.8450001 , 27.72 , 150
0.846 , 27.6 , 150
0.847 , 44.01 , 150
0.847 , 44.79 , 150
0.848 , 41.2 , 150
0.849 , 28.43 , 150
0.849 , 28.47 , 150
0.85 , 37.47 , 150
0.851 , 43.63 , 150
0.851 , 48.55 , 150
0.852 , 29.92 , 150
0.853 , 29.25 , 150
0.853 , 32.46 , 150
0.854 , 42.41 , 150
0.855 , 47.01 , 150
0.856 , 30.6 , 150
0.856 , 28.7 , 150
0.857 , 29.0 , 150
0.858 , 48.59 , 150
0.858 , 45.55 , 150
0.859 , 35.39 , 150
0.86 , 31.06 , 150
0.86 , 44.84 , 150
0.861 , 44.22 , 150
0.862 , 50.72 , 150
0.862 , 41.11 , 150
0.863 , 29.41 , 150
0.864 , 28.5 , 150
0.864 , 41.34 , 150
0.865 , 44.27 , 150
0.866 , 42.64 , 150
0.866 , 29.78 , 150
0.867 , 29.78 , 150
0.8679999 , 48.0 , 150
0.8690001 , 51.84 , 150
0.8690001 , 47.01 , 150
0.87 , 31.59 , 150
0.871 , 29.94 , 150
0.871 , 32.89 , 150
0.8719999 , 48.09 , 150
0.873 , 49.05 , 150
0.873 , 31.06 , 150
0.874 , 32.66 , 150
0.875 , 49.14 , 150
0.875 , 49.71 , 150
0.876 , 51.5 , 150
0.877 , 33.99 , 150
0.877 , 31.01 , 150
0.8780001 , 30.4 , 150
0.879 , 55.16 , 150
0.88 , 52.41 , 150
0.88 , 30.53 , 150
0.8809999 , 33.9 , 150
0.8820001 , 42.8 , 150
0.8820001 , 46.56 , 150
0.883 , 53.54 , 150
0.884 , 37.31 , 150
0.884 , 32.27 , 150
0.885 , 31.17 , 150
0.886 , 60.27 , 150
0.886 , 47.91 , 150
0.887 , 48.84 , 150
0.888 , 32.66 , 150
0.888 , 33.26 , 150
0.889 , 50.72 , 150
0.89 , 51.16 , 150
0.89 , 40.58 , 150
0.891 , 31.63 , 150
0.892 , 31.22 , 150
0.893 , 50.81 , 150
0.893 , 46.46 , 150
0.894 , 51.96 , 150
0.895 , 30.08 , 150
0.895 , 29.96 , 150
0.896 , 47.68 , 150
0.897 , 52.94 , 150
0.898 , 44.91 , 150
0.898 , 31.22 , 150
0.899 , 30.14 , 150
0.9 , 59.26 , 150
0.9 , 46.46 , 150
0.901 , 47.13 , 150
0.902 , 31.93 , 150
0.902 , 31.93 , 150
0.903 , 50.03 , 150
0.904 , 50.63 , 150
0.904 , 50.95 , 150
0.9049999 , 33.53 , 150
0.906 , 31.13 , 150
0.907 , 51.16 , 150
0.907 , 54.52 , 150
0.908 , 52.16 , 150
0.909 , 30.26 , 150
0.909 , 33.88 , 150
0.91 , 44.15 , 150
0.9110001 , 48.16 , 150
0.9110001 , 53.35 , 150
0.912 , 36.6 , 150
0.913 , 31.63 , 150
0.913 , 30.69 , 150
0.9139999 , 59.81 , 150
0.9150001 , 51.02 , 150
0.9150001 , 47.54 , 150
0.916 , 32.34 , 150
0.917 , 32.52 , 150
0.917 , 50.58 , 150
0.918 , 51.57 , 150
0.9190001 , 50.72 , 150
0.9190001 , 33.58 , 150
0.92 , 31.7 , 150
0.921 , 31.52 , 150
0.921 , 53.65 , 150
0.922 , 47.36 , 150
0.922 , 39.6 , 150
0.923 , 34.17 , 150
0.924 , 30.56 , 150
0.925 , 48.04 , 150
0.925 , 53.72 , 150
0.926 , 45.09 , 150
0.927 , 31.91 , 150
0.927 , 30.99 , 150
0.928 , 38.91 , 150
0.929 , 46.92 , 150
0.929 , 47.31 , 150
0.93 , 33.19 , 150
0.9309999 , 32.59 , 150
0.932 , 51.11 , 150
0.932 , 52.32 , 150
0.933 , 39.92 , 150
0.934 , 32.39 , 150
0.934 , 31.75 , 150
0.935 , 54.8 , 150
0.936 , 53.81 , 150
0.936 , 52.69 , 150
0.937 , 31.01 , 150
0.938 , 30.92 , 150
0.939 , 46.78 , 150
0.939 , 48.23 , 150
0.94 , 45.39 , 150
0.941 , 32.57 , 150
0.941 , 31.52 , 150
0.942 , 39.46 , 150
0.943 , 47.31 , 150
0.943 , 52.3 , 150
0.9440001 , 33.12 , 150
0.945 , 33.14 , 150
0.945 , 51.77 , 150
0.946 , 46.42 , 150
0.947 , 51.43 , 150
0.947 , 34.2 , 150
0.948 , 32.89 , 150
0.949 , 32.59 , 150
0.95 , 54.84 , 150
0.95 , 48.2 , 150
0.951 , 40.38 , 150
0.951 , 31.54 , 150
0.952 , 31.45 , 150
0.953 , 46.85 , 150
0.953 , 48.59 , 150
0.954 , 54.91 , 150
0.955 , 33.21 , 150
0.9559999 , 31.93 , 150
0.9559999 , 37.54 , 150
0.957 , 48.84 , 150
0.958 , 49.74 , 150
0.958 , 33.42 , 150
0.959 , 34.13 , 150
0.9599999 , 52.25 , 150
0.9599999 , 52.41 , 150
0.9610001 , 52.76 , 150
0.962 , 35.18 , 150
0.963 , 32.75 , 150
0.963 , 32.59 , 150
0.9639999 , 57.29 , 150
0.965 , 53.93 , 150
0.965 , 31.93 , 150
0.966 , 35.66 , 150
0.967 , 44.91 , 150
0.967 , 48.2 , 150
0.968 , 55.23 , 150
0.969 , 38.38 , 150
0.969 , 33.51 , 150
0.9700001 , 37.4 , 150
0.971 , 62.23 , 150
0.972 , 51.96 , 150
0.972 , 35.55 , 150
0.973 , 33.81 , 150
0.974 , 34.24 , 150
0.974 , 47.97 , 150
0.975 , 53.81 , 150
0.976 , 42.8 , 150
0.976 , 33.71 , 150
0.977 , 32.96 , 150
0.978 , 50.56 , 150
0.978 , 48.04 , 150
0.979 , 43.85 , 150
0.98 , 36.23 , 150
0.981 , 32.62 , 150
0.981 , 51.73 , 150
0.982 , 55.69 , 150
0.983 , 39.16 , 150
0.983 , 34.26 , 150
0.984 , 33.07 , 150
0.985 , 62.33 , 150
0.986 , 51.89 , 150
0.986 , 51.73 , 150
0.987 , 33.83 , 150
0.988 , 34.1 , 150
0.989 , 48.68 , 150
0.989 , 52.48 , 150
0.99 , 43.72 , 150
0.991 , 34.17 , 150
0.991 , 33.37 , 150
0.992 , 60.7 , 150
0.9929999 , 48.13 , 150
0.9929999 , 45.55 , 150
0.9940001 , 36.42 , 150
0.995 , 33.49 , 150
0.996 , 52.94 , 150
0.996 , 56.12 , 150
0.9969999 , 39.96 , 150
0.998 , 34.93 , 150
0.998 , 33.53 , 150
0.999 , 61.73 , 150
1.0 , 51.57 , 150
1.0 , 53.24 , 150
1.001 , 33.81 , 150
1.002 , 36.53 , 150
1.002 , 52.48 , 150
1.003 , 52.07 , 150
1.004 , 55.89 , 150
1.004 , 37.51 , 150
1.005 , 34.47 , 150
1.006 , 33.74 , 150
1.006 , 63.24 , 150
1.007 , 54.86 , 150
1.008 , 48.46 , 150
1.008 , 36.39 , 150
1.009 , 39.32 , 150
1.01 , 54.41 , 150
1.011 , 55.48 , 150
1.011 , 41.63 , 150
1.012 , 35.91 , 150
1.012 , 34.2 , 150
1.013 , 58.09 , 150
1.014 , 56.81 , 150
1.014 , 54.93 , 150
1.015 , 41.82 , 150
1.016 , 37.31 , 150
1.016 , 33.58 , 150
1.017 , 51.87 , 150
1.018 , 57.13 , 150
1.018 , 47.93 , 150
1.019 , 35.11 , 150
1.02 , 35.16 , 150
1.02 , 41.27 , 150
1.021 , 50.58 , 150
1.022 , 54.25 , 150
1.022 , 36.07 , 150
1.023 , 35.96 , 150
1.024 , 37.1 , 150
1.024 , 49.3 , 150
1.025 , 54.77 , 150
1.026 , 43.47 , 150
1.026 , 35.34 , 150
1.027 , 34.88 , 150
1.027 , 53.7 , 150
1.028 , 49.83 , 150
1.029 , 56.05 , 150
1.029 , 33.76 , 150
1.03 , 34.2 , 150
1.031 , 46.56 , 150
1.031 , 49.99 , 150
1.032 , 57.56 , 150
1.033 , 40.35 , 150
1.033 , 35.71 , 150
1.034 , 34.72 , 150
1.035 , 64.5 , 150
1.035 , 53.47 , 150
1.036 , 53.63 , 150
1.037 , 35.48 , 150
1.037 , 35.48 , 150
1.038 , 54.86 , 150
1.039 , 54.04 , 150
1.04 , 45.43 , 150
1.04 , 38.32 , 150
1.041 , 35.48 , 150
1.042 , 49.35 , 150
1.042 , 63.29 , 150
1.043 , 56.15 , 150
1.043 , 34.74 , 150
1.044 , 37.99 , 150
1.045 , 43.26 , 150
1.045 , 55.32 , 150
1.046 , 57.45 , 150
1.047 , 41.86 , 150
1.047 , 36.62 , 150
1.048 , 35.2 , 150
1.049 , 62.01 , 150
1.049 , 56.42 , 150
1.05 , 55.66 , 150
1.051 , 35.2 , 150
1.052 , 38.38 , 150
1.052 , 52.87 , 150
1.053 , 52.76 , 150
1.054 , 58.11 , 150
1.054 , 39.78 , 150
1.055 , 36.26 , 150
1.056 , 35.5 , 150
1.056 , 66.03 , 150
1.057 , 55.78 , 150
1.058 , 51.48 , 150
1.058 , 37.01 , 150
1.059 , 37.72 , 150
1.06 , 50.86 , 150
1.06 , 55.78 , 150
1.061 , 44.98 , 150
1.062 , 36.76 , 150
1.063 , 36.19 , 150
1.063 , 53.1 , 150
1.064 , 50.81 , 150
1.065 , 46.94 , 150
1.065 , 34.97 , 150
1.066 , 35.5 , 150
1.067 , 55.76 , 150
1.067 , 50.95 , 150
1.068 , 52.37 , 150
1.069 , 37.06 , 150
1.069 , 36.99 , 150
1.07 , 38.98 , 150
1.071 , 64.04 , 150
1.071 , 53.33 , 150
1.072 , 40.9 , 150
1.073 , 35.8 , 150
1.073 , 35.55 , 150
1.074 , 52.87 , 150
1.075 , 53.81 , 150
1.075 , 47.84 , 150
1.076 , 37.06 , 150
1.077 , 36.71 , 150
1.077 , 46.07 , 150
1.078 , 51.66 , 150
1.079 , 56.67 , 150
1.079 , 36.55 , 150
1.08 , 37.38 , 150
1.081 , 40.81 , 150
1.081 , 51.25 , 150
1.082 , 55.76 , 150
1.083 , 44.54 , 150
1.083 , 37.4 , 150
1.084 , 37.54 , 150
1.085 , 57.68 , 150
1.085 , 52.0 , 150
1.086 , 57.95 , 150
1.087 , 35.48 , 150
1.087 , 35.84 , 150
1.088 , 49.83 , 150
1.089 , 52.19 , 150
1.089 , 51.61 , 150
1.09 , 41.68 , 150
1.091 , 37.63 , 150
1.091 , 41.45 , 150
1.092 , 66.74 , 150
1.093 , 55.09 , 150
1.093 , 55.16 , 150
1.094 , 37.22 , 150
1.095 , 37.31 , 150
1.095 , 56.92 , 150
1.096 , 55.83 , 150
1.097 , 47.31 , 150
1.097 , 39.96 , 150
1.098 , 37.38 , 150
1.099 , 37.1 , 150
1.099 , 66.58 , 150
1.1 , 57.79 , 150
1.101 , 36.42 , 150
1.101 , 39.67 , 150
1.102 , 43.42 , 150
1.103 , 51.77 , 150
1.103 , 59.05 , 150
1.104 , 44.15 , 150
1.105 , 38.06 , 150
1.105 , 37.31 , 150
1.106 , 60.86 , 150
1.107 , 61.04 , 150
1.107 , 58.14 , 150
1.108 , 36.16 , 150
1.109 , 40.58 , 150
1.109 , 52.0 , 150
1.11 , 53.1 , 150
1.111 , 60.29 , 150
1.111 , 42.41 , 150
1.112 , 38.29 , 150
1.113 , 37.31 , 150
1.113 , 67.18 , 150
1.114 , 56.37 , 150
1.115 , 56.37 , 150
1.115 , 37.7 , 150
1.116 , 40.12 , 150
1.117 , 57.38 , 150
1.117 , 56.01 , 150
1.118 , 59.53 , 150
1.119 , 40.76 , 150
1.119 , 38.11 , 150
1.12 , 37.88 , 150
1.121 , 68.37 , 150
1.121 , 58.02 , 150
1.122 , 52.19 , 150
1.123 , 40.01 , 150
1.123 , 38.54 , 150
1.124 , 59.33 , 150
1.124 , 52.55 , 150
1.125 , 57.13 , 150
1.126 , 39.53 , 150
1.126 , 38.86 , 150
1.127 , 38.98 , 150
1.128 , 64.04 , 150
1.128 , 52.85 , 150
1.129 , 47.31 , 150
1.13 , 41.34 , 150
1.13 , 37.24 , 150
1.131 , 57.75 , 150
1.132 , 53.33 , 150
1.132 , 53.4 , 150
1.133 , 39.0 , 150
1.134 , 38.91 , 150
1.134 , 41.59 , 150
1.135 , 58.57 , 150
1.136 , 55.37 , 150
1.136 , 43.01 , 150
1.137 , 41.11 , 150
1.138 , 37.86 , 150
1.138 , 55.37 , 150
1.139 , 60.95 , 150
1.14 , 50.1 , 150
1.14 , 39.09 , 150
1.141 , 38.52 , 150
1.142 , 46.46 , 150
1.142 , 54.8 , 150
1.143 , 54.63 , 150
1.144 , 39.44 , 150
1.144 , 39.99 , 150
1.145 , 40.81 , 150
1.146 , 53.77 , 150
1.146 , 58.71 , 150
1.147 , 47.38 , 150
1.148 , 39.46 , 150
1.148 , 39.16 , 150
1.149 , 53.95 , 150
1.15 , 53.33 , 150
1.15 , 59.4 , 150
1.151 , 37.4 , 150
1.152 , 38.75 , 150
1.152 , 46.37 , 150
1.153 , 53.47 , 150
1.154 , 56.35 , 150
1.154 , 45.2 , 150
1.155 , 39.6 , 150
1.156 , 40.76 , 150
1.156 , 62.19 , 150
1.157 , 54.29 , 150
1.158 , 59.76 , 150
1.158 , 37.63 , 150
1.159 , 38.06 , 150
1.16 , 53.4 , 150
1.16 , 54.91 , 150
1.161 , 53.4 , 150
1.162 , 53.4 , 150
1.162 , 39.96 , 150
1.163 , 42.71 , 150
1.164 , 60.11 , 150
1.164 , 55.76 , 150
1.165 , 43.95 , 150
1.166 , 42.14 , 150
1.166 , 38.64 , 150
1.167 , 56.69 , 150
1.168 , 61.84 , 150
1.169 , 51.34 , 150
1.169 , 39.99 , 150
1.17 , 39.92 , 150
1.171 , 46.72 , 150
1.171 , 56.24 , 150
1.172 , 58.41 , 150
1.172 , 40.7 , 150
1.173 , 40.54 , 150
1.174 , 41.13 , 150
1.174 , 55.14 , 150
1.175 , 59.33 , 150
1.176 , 48.68 , 150
1.176 , 40.42 , 150
1.177 , 39.85 , 150
1.178 , 53.17 , 150
1.178 , 54.25 , 150
1.179 , 60.2 , 150
1.18 , 38.61 , 150
1.18 , 40.12 , 150
1.181 , 45.59 , 150
1.182 , 54.45 , 150
1.182 , 58.27 , 150
1.183 , 46.56 , 150
1.184 , 40.6 , 150
1.184 , 39.96 , 150
1.185 , 59.58 , 150
1.186 , 54.52 , 150
1.186 , 49.44 , 150
1.187 , 38.34 , 150
1.188 , 39.39 , 150
1.189 , 60.56 , 150
1.189 , 55.09 , 150
1.19 , 56.01 , 150
1.19 , 45.39 , 150
1.191 , 40.83 , 150
1.192 , 42.89 , 150
1.193 , 65.8 , 150
1.193 , 55.83 , 150
1.194 , 46.62 , 150
1.195 , 38.98 , 150
1.195 , 39.39 , 150
1.196 , 59.17 , 150
1.197 , 63.15 , 150
1.197 , 53.86 , 150
1.198 , 40.81 , 150
1.199 , 40.97 , 150
1.199 , 44.84 , 150
1.2 , 60.36 , 150
1.201 , 57.27 , 150
1.201 , 44.11 , 150
1.202 , 43.19 , 150
1.203 , 40.12 , 150
1.203 , 58.02 , 150
1.204 , 63.06 , 150
1.205 , 52.09 , 150
1.205 , 41.2 , 150
1.206 , 41.06 , 150
1.206 , 47.54 , 150
1.207 , 58.21 , 150
1.208 , 59.19 , 150
1.209 , 42.05 , 150
1.209 , 42.64 , 150
1.21 , 41.45 , 150
1.211 , 56.83 , 150
1.211 , 62.37 , 150
1.212 , 50.56 , 150
1.213 , 41.36 , 150
1.213 , 41.27 , 150
1.214 , 49.21 , 150
1.214 , 57.34 , 150
1.215 , 59.56 , 150
1.216 , 41.52 , 150
1.216 , 42.71 , 150
1.217 , 42.64 , 150
1.218 , 56.81 , 150
1.218 , 61.94 , 150
1.219 , 49.99 , 150
1.22 , 41.57 , 150
1.221 , 41.82 , 150
1.221 , 52.48 , 150
1.222 , 56.31 , 150
1.223 , 55.16 , 150
1.223 , 40.31 , 150
1.224 , 41.98 , 150
1.225 , 44.93 , 150
1.225 , 56.31 , 150
1.226 , 62.1 , 150
1.226 , 48.96 , 150
1.227 , 42.02 , 150
1.228 , 42.25 , 150
1.228 , 56.12 , 150
1.229 , 55.85 , 150
1.23 , 53.4 , 150
1.23 , 39.92 , 150
1.231 , 41.45 , 150
1.232 , 47.68 , 150
1.233 , 56.15 , 150
1.233 , 59.65 , 150
1.234 , 48.09 , 150
1.234 , 42.11 , 150
1.235 , 42.94 , 150
1.236 , 59.42 , 150
1.237 , 55.92 , 150
1.237 , 51.84 , 150
1.238 , 39.85 , 150
1.239 , 41.27 , 150
1.239 , 63.58 , 150
1.24 , 56.35 , 150
1.241 , 58.94 , 150
1.241 , 42.73 , 150
1.242 , 42.41 , 150
1.243 , 43.69 , 150
1.243 , 69.1 , 150
1.244 , 56.31 , 150
1.245 , 51.02 , 150
1.245 , 45.14 , 150
1.246 , 41.41 , 150
1.247 , 63.38 , 150
1.247 , 64.43 , 150
1.248 , 58.09 , 150
1.249 , 42.8 , 150
1.249 , 42.28 , 150
1.25 , 44.45 , 150
1.251 , 67.73 , 150
1.251 , 62.65 , 150
1.252 , 49.74 , 150
1.253 , 45.48 , 150
1.253 , 54.31 , 150
1.254 , 62.94 , 150
1.255 , 64.96 , 150
1.255 , 47.06 , 150
1.256 , 42.73 , 150
1.257 , 42.6 , 150
1.257 , 67.11 , 150
1.258 , 66.56 , 150
1.259 , 62.55 , 150
1.26 , 40.6 , 150
1.26 , 41.45 , 150
1.261 , 56.6 , 150
1.262 , 57.98 , 150
1.262 , 56.65 , 150
1.263 , 46.76 , 150
1.264 , 43.19 , 150
1.264 , 46.17 , 150
1.265 , 69.65 , 150
1.266 , 57.43 , 150
1.266 , 49.19 , 150
1.267 , 40.81 , 150
1.268 , 41.73 , 150
1.268 , 62.78 , 150
1.269 , 58.18 , 150
1.27 , 57.06 , 150
1.27 , 43.35 , 150
1.271 , 43.17 , 150
1.272 , 46.33 , 150
1.272 , 66.03 , 150
1.273 , 62.65 , 150
1.274 , 48.39 , 150
1.274 , 46.01 , 150
1.275 , 41.98 , 150
1.276 , 62.37 , 150
1.277 , 65.67 , 150
1.277 , 47.06 , 150
1.278 , 43.35 , 150
1.279 , 43.47 , 150
1.279 , 70.41 , 150
1.28 , 65.51 , 150
1.281 , 62.49 , 150
1.281 , 41.75 , 150
1.282 , 46.14 , 150
1.283 , 59.42 , 150
1.283 , 59.28 , 150
1.284 , 65.83 , 150
1.285 , 46.92 , 150
1.285 , 43.76 , 150
1.286 , 47.75 , 150
1.287 , 71.76 , 150
1.287 , 59.19 , 150
1.288 , 47.47 , 150
1.289 , 42.11 , 150
1.29 , 42.55 , 150
1.29 , 62.14 , 150
1.291 , 60.01 , 150
1.292 , 55.92 , 150
1.292 , 43.85 , 150
1.293 , 44.08 , 150
1.294 , 48.59 , 150
1.294 , 64.29 , 150
1.295 , 59.72 , 150
1.296 , 47.01 , 150
1.296 , 46.42 , 150
1.297 , 43.03 , 150
1.298 , 62.14 , 150
1.298 , 66.06 , 150
1.299 , 46.76 , 150
1.3 , 44.15 , 150
1.3 , 44.17 , 150
1.301 , 73.66 , 150
1.302 , 60.24 , 150
1.303 , 62.39 , 150
1.303 , 43.19 , 150
1.304 , 43.31 , 150
1.305 , 62.71 , 150
1.305 , 61.02 , 150
1.306 , 66.26 , 150
1.307 , 47.01 , 150
1.307 , 44.47 , 150
1.308 , 44.5 , 150
1.309 , 74.27 , 150
1.309 , 60.36 , 150
1.31 , 62.33 , 150
1.31 , 43.26 , 150
1.311 , 46.85 , 150
1.312 , 63.15 , 150
1.313 , 61.11 , 150
1.313 , 66.49 , 150
1.314 , 47.01 , 150
1.315 , 44.72 , 150
1.315 , 44.7 , 150
1.316 , 74.59 , 150
1.317 , 60.86 , 150
1.317 , 60.86 , 150
1.318 , 43.24 , 150
1.318 , 47.15 , 150
1.319 , 62.26 , 150
1.32 , 60.81 , 150
1.32 , 66.99 , 150
1.321 , 47.47 , 150
1.322 , 45.0 , 150
1.322 , 44.84 , 150
1.323 , 73.5 , 150
1.324 , 65.74 , 150
1.324 , 63.15 , 150
1.325 , 48.13 , 150
1.326 , 47.38 , 150
1.326 , 62.49 , 150
1.327 , 63.31 , 150
1.328 , 67.06 , 150
1.328 , 47.63 , 150
1.329 , 45.0 , 150
1.33 , 45.14 , 150
1.33 , 73.72 , 150
1.331 , 66.1 , 150
1.332 , 63.38 , 150
1.332 , 48.32 , 150
1.333 , 47.63 , 150
1.334 , 62.83 , 150
1.334 , 63.61 , 150
1.335 , 67.36 , 150
1.336 , 47.75 , 150
1.336 , 45.37 , 150
1.337 , 45.25 , 150
1.338 , 73.98 , 150
1.338 , 66.12 , 150
1.339 , 63.47 , 150
1.34 , 48.5 , 150
1.34 , 47.77 , 150
1.341 , 62.85 , 150
1.342 , 63.9 , 150
1.342 , 67.45 , 150
1.343 , 57.2 , 150
1.343 , 45.43 , 150
1.344 , 45.59 , 150
1.345 , 50.06 , 150
1.345 , 66.81 , 150
1.346 , 60.88 , 150
1.347 , 48.91 , 150
1.347 , 48.13 , 150
1.348 , 44.54 , 150
1.349 , 64.32 , 150
1.349 , 67.73 , 150
1.35 , 57.5 , 150
1.351 , 45.71 , 150
1.351 , 45.91 , 150
1.352 , 50.22 , 150
1.353 , 67.64 , 150
1.353 , 64.23 , 150
1.354 , 49.44 , 150
1.355 , 48.39 , 150
1.355 , 62.55 , 150
1.356 , 64.68 , 150
1.357 , 68.02 , 150
1.357 , 48.66 , 150
1.358 , 45.91 , 150
1.359 , 46.03 , 150
1.36 , 73.15 , 150
1.36 , 68.37 , 150
1.361 , 64.77 , 150
1.362 , 44.11 , 150
1.362 , 48.8 , 150
1.363 , 62.17 , 150
1.364 , 61.55 , 150
1.364 , 58.73 , 150
1.365 , 46.14 , 150
1.366 , 46.53 , 150
1.366 , 50.13 , 150
1.367 , 72.69 , 150
1.368 , 60.98 , 150
1.369 , 50.93 , 150
1.369 , 49.12 , 150
1.37 , 45.14 , 150
1.371 , 66.99 , 150
1.371 , 68.51 , 150
1.372 , 60.63 , 150
1.373 , 46.4 , 150
1.373 , 46.65 , 150
1.374 , 49.07 , 150
1.375 , 72.58 , 150
1.375 , 60.27 , 150
1.376 , 53.31 , 150
1.376 , 43.65 , 150
1.377 , 45.37 , 150
1.378 , 67.82 , 150
