t, Cuff Pressure, Target Pressure
12.358 , 149.16 , 150
12.359 , 149.12 , 150
12.359 , 149.16 , 150
12.36 , 149.12 , 150
12.361 , 149.16 , 150
12.362 , 149.12 , 150
12.363 , 149.12 , 150
12.364 , 149.16 , 150
12.364 , 149.16 , 150
12.365 , 149.16 , 150
12.366 , 149.16 , 150
12.367 , 149.16 , 150
12.368 , 149.16 , 150
12.369 , 149.16 , 150
12.369 , 149.12 , 150
12.37 , 149.12 , 150
12.371 , 149.12 , 150
12.372 , 149.16 , 150
12.373 , 149.16 , 150
12.374 , 149.16 , 150
12.374 , 149.1 , 150
12.375 , 149.12 , 150
12.376 , 149.12 , 150
12.377 , 149.12 , 150
12.378 , 149.12 , 150
12.379 , 149.12 , 150
12.38 , 149.16 , 150
12.38 , 149.1 , 150
12.381 , 149.16 , 150
12.382 , 149.12 , 150
12.383 , 149.16 , 150
12.384 , 149.12 , 150
12.385 , 149.12 , 150
12.385 , 149.12 , 150
12.386 , 149.16 , 150
12.387 , 149.12 , 150
12.388 , 149.12 , 150
12.389 , 149.12 , 150
12.39 , 149.12 , 150
12.391 , 149.12 , 150
12.392 , 149.1 , 150
12.392 , 149.12 , 150
12.393 , 149.12 , 150
12.394 , 149.12 , 150
12.395 , 149.12 , 150
12.396 , 149.12 , 150
12.397 , 149.1 , 150
12.397 , 149.12 , 150
12.398 , 149.12 , 150
12.399 , 149.1 , 150
12.4 , 149.1 , 150
12.401 , 149.1 , 150
12.402 , 149.12 , 150
12.402 , 149.16 , 150
12.403 , 149.12 , 150
12.404 , 149.12 , 150
12.405 , 149.12 , 150
12.406 , 149.1 , 150
12.407 , 149.16 , 150
12.407 , 149.1 , 150
12.408 , 149.12 , 150
12.409 , 149.1 , 150
12.41 , 149.12 , 150
12.411 , 149.1 , 150
12.412 , 149.1 , 150
12.412 , 149.12 , 150
12.413 , 149.12 , 150
12.414 , 149.1 , 150
12.415 , 149.12 , 150
12.416 , 149.1 , 150
12.417 , 149.1 , 150
12.418 , 149.1 , 150
12.418 , 149.1 , 150
12.419 , 149.12 , 150
12.42 , 149.1 , 150
12.421 , 149.1 , 150
12.421 , 149.12 , 150
12.422 , 149.12 , 150
12.423 , 149.12 , 150
12.424 , 149.12 , 150
12.425 , 149.1 , 150
12.426 , 149.1 , 150
12.427 , 149.16 , 150
12.427 , 149.12 , 150
12.428 , 149.1 , 150
12.429 , 149.1 , 150
12.43 , 149.05 , 150
12.431 , 149.12 , 150
12.432 , 149.05 , 150
12.432 , 149.1 , 150
12.433 , 149.1 , 150
12.434 , 149.12 , 150
12.435 , 149.1 , 150
12.436 , 149.1 , 150
12.436 , 149.1 , 150
12.437 , 149.1 , 150
12.438 , 149.12 , 150
12.439 , 149.1 , 150
12.44 , 149.1 , 150
12.441 , 149.1 , 150
12.441 , 149.12 , 150
12.442 , 149.12 , 150
12.443 , 149.12 , 150
12.444 , 149.12 , 150
12.445 , 149.1 , 150
12.446 , 149.1 , 150
12.447 , 149.1 , 150
12.447 , 149.12 , 150
12.448 , 149.1 , 150
12.449 , 149.1 , 150
12.45 , 149.1 , 150
12.451 , 149.1 , 150
12.452 , 149.05 , 150
12.452 , 149.1 , 150
12.453 , 149.1 , 150
12.454 , 149.1 , 150
12.455 , 149.05 , 150
12.456 , 149.05 , 150
12.456 , 149.1 , 150
12.457 , 149.05 , 150
12.458 , 149.1 , 150
12.459 , 149.05 , 150
12.46 , 149.1 , 150
12.461 , 149.1 , 150
12.461 , 149.1 , 150
12.462 , 149.1 , 150
12.463 , 149.05 , 150
12.464 , 149.05 , 150
12.465 , 149.05 , 150
12.465 , 149.1 , 150
12.466 , 149.1 , 150
12.467 , 149.1 , 150
12.468 , 149.1 , 150
12.469 , 149.1 , 150
12.47 , 149.12 , 150
12.47 , 149.1 , 150
12.471 , 149.1 , 150
12.472 , 149.05 , 150
12.473 , 149.1 , 150
12.474 , 149.1 , 150
12.474 , 149.1 , 150
12.475 , 149.1 , 150
12.476 , 149.05 , 150
12.477 , 149.05 , 150
12.478 , 149.1 , 150
12.479 , 149.1 , 150
12.479 , 149.05 , 150
12.48 , 149.05 , 150
12.481 , 149.05 , 150
12.482 , 149.1 , 150
12.483 , 149.1 , 150
12.484 , 149.05 , 150
12.484 , 149.1 , 150
12.485 , 149.05 , 150
12.486 , 149.05 , 150
12.487 , 149.12 , 150
12.488 , 149.1 , 150
12.489 , 149.05 , 150
12.489 , 149.05 , 150
12.49 , 149.05 , 150
12.491 , 149.05 , 150
12.492 , 149.05 , 150
12.493 , 149.05 , 150
12.494 , 149.05 , 150
12.494 , 149.03 , 150
12.495 , 149.05 , 150
12.496 , 149.05 , 150
12.497 , 149.05 , 150
12.498 , 149.1 , 150
12.499 , 149.05 , 150
12.499 , 149.05 , 150
12.5 , 149.05 , 150
12.501 , 149.05 , 150
12.502 , 149.05 , 150
12.503 , 149.05 , 150
12.503 , 149.1 , 150
12.504 , 149.1 , 150
12.505 , 149.03 , 150
12.506 , 149.05 , 150
12.507 , 149.05 , 150
12.508 , 149.05 , 150
12.508 , 149.05 , 150
12.509 , 149.05 , 150
12.51 , 149.05 , 150
12.511 , 149.05 , 150
12.512 , 149.05 , 150
12.512 , 149.05 , 150
12.513 , 149.1 , 150
12.514 , 149.03 , 150
12.515 , 149.05 , 150
12.516 , 149.05 , 150
12.517 , 148.96 , 150
12.517 , 148.98 , 150
12.518 , 149.03 , 150
12.519 , 149.03 , 150
12.52 , 149.03 , 150
12.521 , 149.03 , 150
12.522 , 149.03 , 150
12.523 , 148.98 , 150
12.523 , 148.98 , 150
12.524 , 149.03 , 150
12.525 , 148.98 , 150
12.526 , 149.03 , 150
12.527 , 148.98 , 150
12.528 , 149.03 , 150
12.529 , 149.03 , 150
12.53 , 149.03 , 150
12.53 , 148.98 , 150
12.531 , 149.03 , 150
12.532 , 149.03 , 150
12.533 , 148.98 , 150
12.534 , 149.03 , 150
12.535 , 148.98 , 150
12.536 , 148.98 , 150
12.536 , 148.98 , 150
12.537 , 148.98 , 150
12.538 , 148.96 , 150
12.539 , 148.98 , 150
12.54 , 148.98 , 150
12.541 , 149.03 , 150
12.542 , 148.98 , 150
12.543 , 149.03 , 150
12.543 , 149.03 , 150
12.544 , 148.98 , 150
12.545 , 148.98 , 150
12.546 , 148.98 , 150
12.547 , 149.03 , 150
12.548 , 149.05 , 150
12.549 , 149.03 , 150
12.55 , 149.03 , 150
12.55 , 148.98 , 150
12.551 , 148.98 , 150
12.552 , 148.96 , 150
12.553 , 148.96 , 150
12.554 , 148.98 , 150
12.555 , 148.98 , 150
12.556 , 148.98 , 150
12.556 , 148.98 , 150
12.557 , 148.98 , 150
12.558 , 148.98 , 150
12.559 , 148.98 , 150
12.56 , 148.98 , 150
12.561 , 149.03 , 150
12.562 , 148.98 , 150
12.563 , 148.96 , 150
12.563 , 148.98 , 150
12.564 , 148.96 , 150
12.565 , 148.98 , 150
12.566 , 148.96 , 150
12.567 , 148.96 , 150
12.568 , 148.96 , 150
12.569 , 148.96 , 150
12.57 , 148.98 , 150
12.57 , 148.98 , 150
12.571 , 148.96 , 150
12.572 , 149.03 , 150
12.573 , 148.98 , 150
12.574 , 148.96 , 150
12.575 , 148.96 , 150
12.576 , 148.96 , 150
12.576 , 148.98 , 150
12.577 , 148.98 , 150
12.578 , 148.96 , 150
12.579 , 148.98 , 150
12.58 , 148.96 , 150
12.581 , 148.98 , 150
12.582 , 148.98 , 150
12.583 , 148.96 , 150
12.583 , 148.96 , 150
12.584 , 148.98 , 150
12.585 , 148.98 , 150
12.586 , 148.96 , 150
12.587 , 148.96 , 150
12.588 , 148.98 , 150
12.589 , 148.96 , 150
12.589 , 148.96 , 150
12.59 , 148.94 , 150
12.591 , 148.96 , 150
12.592 , 148.96 , 150
12.593 , 148.96 , 150
12.594 , 148.96 , 150
12.594 , 148.98 , 150
12.595 , 148.96 , 150
12.596 , 148.98 , 150
12.597 , 148.96 , 150
12.598 , 148.94 , 150
12.599 , 148.98 , 150
12.6 , 148.96 , 150
12.6 , 148.96 , 150
12.601 , 148.94 , 150
12.602 , 148.96 , 150
12.603 , 148.96 , 150
12.604 , 148.98 , 150
12.605 , 148.98 , 150
12.606 , 148.98 , 150
12.606 , 148.96 , 150
12.607 , 148.96 , 150
12.608 , 148.96 , 150
12.609 , 148.96 , 150
12.61 , 148.96 , 150
12.611 , 148.98 , 150
12.612 , 148.94 , 150
12.612 , 148.96 , 150
12.613 , 148.98 , 150
12.614 , 148.96 , 150
12.615 , 148.94 , 150
12.616 , 148.96 , 150
12.617 , 148.94 , 150
12.617 , 148.96 , 150
12.618 , 148.94 , 150
12.619 , 148.96 , 150
12.62 , 148.96 , 150
12.621 , 148.94 , 150
12.622 , 148.98 , 150
12.622 , 148.98 , 150
12.623 , 148.98 , 150
12.624 , 148.98 , 150
12.625 , 148.96 , 150
12.626 , 148.98 , 150
12.627 , 148.96 , 150
12.628 , 148.96 , 150
12.629 , 148.96 , 150
12.629 , 148.98 , 150
12.63 , 148.98 , 150
12.631 , 148.96 , 150
12.632 , 148.96 , 150
12.633 , 148.98 , 150
12.634 , 148.98 , 150
12.635 , 148.96 , 150
12.635 , 148.94 , 150
12.636 , 148.98 , 150
12.637 , 148.98 , 150
12.638 , 148.96 , 150
12.639 , 148.98 , 150
12.64 , 148.98 , 150
12.641 , 148.98 , 150
12.641 , 148.96 , 150
12.642 , 148.96 , 150
12.643 , 148.98 , 150
12.644 , 148.98 , 150
12.645 , 148.98 , 150
12.646 , 148.96 , 150
12.647 , 148.98 , 150
12.648 , 148.96 , 150
12.648 , 148.98 , 150
12.649 , 148.98 , 150
12.65 , 148.96 , 150
12.651 , 148.94 , 150
12.652 , 148.98 , 150
12.653 , 148.98 , 150
12.654 , 148.96 , 150
12.654 , 148.96 , 150
12.655 , 148.98 , 150
12.656 , 148.96 , 150
12.657 , 148.98 , 150
12.658 , 148.96 , 150
12.659 , 148.96 , 150
12.659 , 148.96 , 150
12.66 , 148.98 , 150
12.661 , 148.96 , 150
12.662 , 148.98 , 150
12.663 , 148.96 , 150
12.664 , 148.98 , 150
12.665 , 148.96 , 150
12.666 , 148.96 , 150
12.666 , 148.94 , 150
12.667 , 148.96 , 150
12.668 , 148.96 , 150
12.669 , 148.96 , 150
12.67 , 148.96 , 150
12.671 , 148.96 , 150
12.671 , 148.96 , 150
12.672 , 148.96 , 150
12.673 , 148.94 , 150
12.674 , 148.96 , 150
12.675 , 148.96 , 150
12.676 , 148.94 , 150
12.677 , 148.96 , 150
12.677 , 148.96 , 150
12.678 , 148.96 , 150
12.679 , 148.96 , 150
12.68 , 148.94 , 150
12.681 , 148.96 , 150
12.682 , 148.94 , 150
12.682 , 148.96 , 150
12.683 , 148.94 , 150
12.684 , 148.96 , 150
12.685 , 148.96 , 150
12.686 , 148.98 , 150
12.687 , 148.96 , 150
12.688 , 148.94 , 150
12.688 , 148.96 , 150
12.689 , 148.94 , 150
12.69 , 148.94 , 150
12.691 , 148.94 , 150
12.692 , 148.96 , 150
12.693 , 148.96 , 150
12.693 , 148.96 , 150
12.694 , 148.98 , 150
12.695 , 148.96 , 150
12.696 , 148.94 , 150
12.697 , 148.94 , 150
12.698 , 148.96 , 150
12.699 , 148.94 , 150
12.699 , 148.96 , 150
12.7 , 148.94 , 150
12.701 , 148.96 , 150
12.702 , 148.94 , 150
12.703 , 148.94 , 150
12.704 , 148.96 , 150
12.704 , 148.94 , 150
12.705 , 148.94 , 150
12.706 , 148.94 , 150
12.707 , 148.96 , 150
12.708 , 148.94 , 150
12.709 , 148.94 , 150
12.709 , 148.94 , 150
12.71 , 148.94 , 150
12.711 , 148.96 , 150
12.712 , 148.89 , 150
12.713 , 148.94 , 150
12.714 , 148.94 , 150
12.714 , 148.96 , 150
12.715 , 148.94 , 150
12.716 , 148.94 , 150
12.717 , 148.94 , 150
12.718 , 148.94 , 150
12.719 , 148.94 , 150
12.72 , 148.94 , 150
12.72 , 148.96 , 150
12.721 , 148.96 , 150
12.722 , 148.94 , 150
12.723 , 148.94 , 150
12.724 , 148.96 , 150
12.725 , 148.94 , 150
12.725 , 148.96 , 150
12.726 , 148.94 , 150
12.727 , 148.94 , 150
12.728 , 148.94 , 150
12.729 , 148.94 , 150
12.73 , 148.94 , 150
12.73 , 148.94 , 150
12.731 , 148.94 , 150
12.732 , 148.94 , 150
12.733 , 148.94 , 150
12.734 , 148.89 , 150
12.735 , 148.94 , 150
12.736 , 148.89 , 150
12.736 , 148.94 , 150
12.737 , 148.89 , 150
12.738 , 148.89 , 150
12.739 , 148.94 , 150
12.74 , 148.94 , 150
12.741 , 148.94 , 150
12.741 , 148.94 , 150
12.742 , 148.94 , 150
12.743 , 148.94 , 150
12.744 , 148.94 , 150
12.745 , 148.94 , 150
12.746 , 148.94 , 150
12.746 , 148.89 , 150
12.747 , 148.96 , 150
12.748 , 148.94 , 150
12.749 , 148.94 , 150
12.75 , 148.94 , 150
12.751 , 148.94 , 150
12.752 , 148.87 , 150
12.752 , 148.94 , 150
12.753 , 148.94 , 150
12.754 , 148.89 , 150
12.755 , 148.94 , 150
12.756 , 148.89 , 150
12.757 , 148.94 , 150
12.758 , 148.89 , 150
12.758 , 148.89 , 150
12.759 , 148.89 , 150
12.76 , 148.94 , 150
12.761 , 148.94 , 150
12.762 , 148.94 , 150
12.763 , 148.94 , 150
12.764 , 148.94 , 150
12.764 , 148.94 , 150
12.765 , 148.89 , 150
12.766 , 148.96 , 150
12.767 , 148.94 , 150
12.768 , 148.89 , 150
12.769 , 148.94 , 150
12.77 , 148.94 , 150
12.77 , 148.94 , 150
12.771 , 148.94 , 150
12.772 , 148.94 , 150
12.773 , 148.89 , 150
12.774 , 148.87 , 150
12.775 , 148.89 , 150
12.776 , 148.94 , 150
12.776 , 148.87 , 150
12.777 , 148.94 , 150
12.778 , 148.89 , 150
12.779 , 148.89 , 150
12.78 , 148.89 , 150
12.781 , 148.89 , 150
12.782 , 148.89 , 150
12.783 , 148.94 , 150
12.783 , 148.89 , 150
12.784 , 148.94 , 150
12.785 , 148.94 , 150
12.786 , 148.89 , 150
12.787 , 148.89 , 150
12.788 , 148.89 , 150
12.789 , 148.89 , 150
12.79 , 148.94 , 150
12.79 , 148.87 , 150
12.791 , 148.89 , 150
12.792 , 148.87 , 150
12.793 , 148.87 , 150
12.794 , 148.89 , 150
12.795 , 148.89 , 150
12.796 , 148.87 , 150
12.805 , 148.87 , 150
12.806 , 148.87 , 150
12.806 , 148.89 , 150
12.807 , 148.89 , 150
12.808 , 148.87 , 150
12.809 , 148.89 , 150
12.81 , 148.89 , 150
12.811 , 148.89 , 150
12.812 , 148.89 , 150
12.813 , 148.89 , 150
12.813 , 148.87 , 150
12.814 , 148.89 , 150
12.815 , 148.89 , 150
12.816 , 148.89 , 150
12.817 , 148.89 , 150
12.818 , 148.89 , 150
12.819 , 148.87 , 150
12.82 , 148.89 , 150
12.821 , 148.89 , 150
12.821 , 148.87 , 150
12.822 , 148.89 , 150
12.823 , 148.89 , 150
12.824 , 148.89 , 150
12.825 , 148.89 , 150
12.826 , 148.82 , 150
12.827 , 148.89 , 150
12.828 , 148.87 , 150
12.828 , 148.82 , 150
12.829 , 148.82 , 150
12.83 , 148.89 , 150
12.831 , 148.82 , 150
12.832 , 148.82 , 150
12.833 , 148.82 , 150
12.833 , 148.87 , 150
12.834 , 148.87 , 150
12.835 , 148.82 , 150
12.836 , 148.82 , 150
12.837 , 148.82 , 150
12.838 , 148.82 , 150
12.838 , 148.82 , 150
12.839 , 148.82 , 150
12.84 , 148.87 , 150
12.841 , 148.82 , 150
12.842 , 148.89 , 150
12.843 , 148.82 , 150
12.844 , 148.82 , 150
12.844 , 148.82 , 150
12.845 , 148.82 , 150
12.846 , 148.82 , 150
12.847 , 148.82 , 150
12.848 , 148.82 , 150
12.849 , 148.82 , 150
12.85 , 148.82 , 150
12.85 , 148.82 , 150
12.851 , 148.87 , 150
12.852 , 148.82 , 150
12.853 , 148.82 , 150
12.854 , 148.87 , 150
12.855 , 148.82 , 150
12.855 , 148.82 , 150
12.856 , 148.82 , 150
12.857 , 148.87 , 150
12.858 , 148.82 , 150
12.859 , 148.87 , 150
12.86 , 148.8 , 150
12.861 , 148.82 , 150
12.861 , 148.82 , 150
12.862 , 148.82 , 150
12.863 , 148.82 , 150
12.864 , 148.82 , 150
12.865 , 148.82 , 150
12.866 , 148.87 , 150
12.866 , 148.82 , 150
12.867 , 148.82 , 150
12.868 , 148.82 , 150
12.869 , 148.82 , 150
12.87 , 148.82 , 150
12.871 , 148.82 , 150
12.871 , 148.82 , 150
12.872 , 148.82 , 150
12.873 , 148.8 , 150
12.874 , 148.82 , 150
12.875 , 148.82 , 150
12.876 , 148.8 , 150
12.876 , 148.8 , 150
12.877 , 148.8 , 150
12.878 , 148.82 , 150
12.879 , 148.82 , 150
12.88 , 148.82 , 150
12.881 , 148.8 , 150
12.881 , 148.82 , 150
12.882 , 148.8 , 150
12.883 , 148.8 , 150
12.884 , 148.82 , 150
12.885 , 148.87 , 150
12.886 , 148.87 , 150
12.887 , 148.82 , 150
12.887 , 148.82 , 150
12.888 , 148.82 , 150
12.889 , 148.82 , 150
12.89 , 148.82 , 150
12.891 , 148.82 , 150
12.892 , 148.82 , 150
12.892 , 148.8 , 150
12.893 , 148.82 , 150
12.894 , 148.82 , 150
12.895 , 148.8 , 150
12.896 , 148.8 , 150
12.897 , 148.8 , 150
12.898 , 148.82 , 150
12.898 , 148.8 , 150
12.899 , 148.82 , 150
12.9 , 148.8 , 150
12.901 , 148.8 , 150
12.902 , 148.8 , 150
12.903 , 148.8 , 150
12.903 , 148.82 , 150
12.904 , 148.8 , 150
12.905 , 148.8 , 150
12.906 , 148.82 , 150
12.907 , 148.8 , 150
12.908 , 148.75 , 150
12.908 , 148.8 , 150
12.909 , 148.82 , 150
12.91 , 148.75 , 150
12.911 , 148.82 , 150
12.912 , 148.8 , 150
12.913 , 148.8 , 150
12.913 , 148.8 , 150
12.914 , 148.8 , 150
12.915 , 148.8 , 150
12.916 , 148.8 , 150
12.917 , 148.75 , 150
12.918 , 148.8 , 150
12.918 , 148.8 , 150
12.919 , 148.8 , 150
12.92 , 148.8 , 150
12.921 , 148.8 , 150
12.922 , 148.82 , 150
12.923 , 148.8 , 150
12.923 , 148.8 , 150
12.924 , 148.8 , 150
12.925 , 148.75 , 150
12.926 , 148.8 , 150
12.927 , 148.82 , 150
12.928 , 148.82 , 150
12.928 , 148.8 , 150
12.929 , 148.82 , 150
12.93 , 148.8 , 150
12.931 , 148.8 , 150
12.932 , 148.75 , 150
12.933 , 148.8 , 150
12.933 , 148.75 , 150
12.934 , 148.75 , 150
12.935 , 148.82 , 150
12.936 , 148.75 , 150
12.937 , 148.8 , 150
12.938 , 148.8 , 150
12.938 , 148.8 , 150
12.939 , 148.8 , 150
12.94 , 148.8 , 150
12.941 , 148.8 , 150
12.942 , 148.75 , 150
12.943 , 148.8 , 150
12.944 , 148.8 , 150
12.944 , 148.75 , 150
12.945 , 148.8 , 150
12.946 , 148.82 , 150
12.947 , 148.8 , 150
12.948 , 148.8 , 150
12.949 , 148.8 , 150
12.949 , 148.75 , 150
12.95 , 148.8 , 150
12.951 , 148.75 , 150
12.952 , 148.8 , 150
12.953 , 148.8 , 150
12.953 , 148.8 , 150
12.954 , 148.75 , 150
12.955 , 148.82 , 150
12.956 , 148.75 , 150
12.957 , 148.8 , 150
12.958 , 148.73 , 150
12.959 , 148.75 , 150
12.959 , 148.75 , 150
12.96 , 148.8 , 150
12.961 , 148.8 , 150
12.962 , 148.75 , 150
12.963 , 148.8 , 150
12.964 , 148.75 , 150
12.964 , 148.75 , 150
12.965 , 148.8 , 150
12.966 , 148.75 , 150
12.967 , 148.75 , 150
12.968 , 148.75 , 150
12.969 , 148.8 , 150
12.969 , 148.75 , 150
12.97 , 148.75 , 150
12.971 , 148.8 , 150
12.972 , 148.75 , 150
12.973 , 148.75 , 150
12.974 , 148.75 , 150
12.975 , 148.75 , 150
12.975 , 148.75 , 150
12.976 , 148.8 , 150
12.977 , 148.75 , 150
12.978 , 148.8 , 150
12.979 , 148.75 , 150
12.98 , 148.75 , 150
12.981 , 148.75 , 150
12.981 , 148.75 , 150
12.982 , 148.75 , 150
12.983 , 148.75 , 150
12.984 , 148.8 , 150
12.985 , 148.75 , 150
12.986 , 148.75 , 150
12.986 , 148.75 , 150
12.987 , 148.8 , 150
12.988 , 148.75 , 150
12.989 , 148.75 , 150
12.99 , 148.73 , 150
12.991 , 148.75 , 150
12.992 , 148.75 , 150
12.992 , 148.75 , 150
12.993 , 148.73 , 150
12.994 , 148.75 , 150
12.995 , 148.8 , 150
12.996 , 148.73 , 150
12.997 , 148.75 , 150
12.998 , 148.75 , 150
12.998 , 148.73 , 150
12.999 , 148.75 , 150
13.0 , 148.75 , 150
13.001 , 148.75 , 150
13.002 , 148.73 , 150
13.003 , 148.75 , 150
13.003 , 148.75 , 150
13.004 , 148.75 , 150
13.005 , 148.75 , 150
13.006 , 148.75 , 150
13.007 , 148.73 , 150
13.008 , 148.73 , 150
13.008 , 148.75 , 150
13.009 , 148.73 , 150
13.01 , 148.75 , 150
13.011 , 148.73 , 150
13.012 , 148.75 , 150
13.013 , 148.75 , 150
13.013 , 148.8 , 150
13.014 , 148.73 , 150
13.015 , 148.75 , 150
13.016 , 148.73 , 150
13.017 , 148.73 , 150
13.018 , 148.75 , 150
13.019 , 148.73 , 150
13.019 , 148.73 , 150
13.02 , 148.73 , 150
13.021 , 148.75 , 150
13.022 , 148.73 , 150
13.023 , 148.73 , 150
13.024 , 148.73 , 150
13.024 , 148.75 , 150
13.025 , 148.75 , 150
13.026 , 148.75 , 150
13.027 , 148.73 , 150
13.028 , 148.75 , 150
13.029 , 148.68 , 150
13.029 , 148.75 , 150
13.03 , 148.75 , 150
13.031 , 148.73 , 150
13.032 , 148.73 , 150
13.033 , 148.75 , 150
13.034 , 148.73 , 150
13.035 , 148.73 , 150
13.035 , 148.73 , 150
13.036 , 148.73 , 150
13.037 , 148.73 , 150
13.038 , 148.75 , 150
13.039 , 148.75 , 150
13.04 , 148.73 , 150
13.041 , 148.73 , 150
13.041 , 148.73 , 150
13.042 , 148.73 , 150
13.043 , 148.73 , 150
13.044 , 148.73 , 150
13.045 , 148.73 , 150
13.046 , 148.73 , 150
13.047 , 148.73 , 150
13.047 , 148.68 , 150
13.048 , 148.73 , 150
13.049 , 148.73 , 150
13.05 , 148.75 , 150
13.051 , 148.73 , 150
13.052 , 148.73 , 150
13.053 , 148.73 , 150
13.053 , 148.75 , 150
13.054 , 148.73 , 150
13.055 , 148.75 , 150
13.056 , 148.73 , 150
13.057 , 148.68 , 150
13.058 , 148.73 , 150
13.059 , 148.73 , 150
13.059 , 148.73 , 150
13.06 , 148.73 , 150
13.061 , 148.75 , 150
13.062 , 148.75 , 150
13.063 , 148.75 , 150
13.064 , 148.75 , 150
13.064 , 148.75 , 150
13.065 , 148.73 , 150
13.066 , 148.68 , 150
13.067 , 148.68 , 150
13.068 , 148.68 , 150
13.069 , 148.75 , 150
13.07 , 148.73 , 150
13.071 , 148.73 , 150
13.071 , 148.73 , 150
13.072 , 148.73 , 150
13.073 , 148.75 , 150
13.074 , 148.73 , 150
13.075 , 148.68 , 150
13.076 , 148.68 , 150
13.077 , 148.73 , 150
13.077 , 148.73 , 150
13.078 , 148.68 , 150
13.079 , 148.73 , 150
13.08 , 148.68 , 150
13.081 , 148.73 , 150
13.082 , 148.73 , 150
13.083 , 148.68 , 150
13.084 , 148.68 , 150
13.084 , 148.73 , 150
13.085 , 148.75 , 150
13.086 , 148.75 , 150
13.087 , 148.73 , 150
13.088 , 148.73 , 150
13.089 , 148.73 , 150
13.09 , 148.73 , 150
13.091 , 148.68 , 150
13.091 , 148.73 , 150
13.092 , 148.68 , 150
13.093 , 148.73 , 150
13.094 , 148.73 , 150
13.095 , 148.73 , 150
13.096 , 148.73 , 150
13.097 , 148.73 , 150
13.098 , 148.68 , 150
13.098 , 148.73 , 150
13.099 , 148.68 , 150
13.1 , 148.68 , 150
13.101 , 148.73 , 150
13.102 , 148.68 , 150
13.103 , 148.68 , 150
13.104 , 148.73 , 150
13.104 , 148.73 , 150
13.105 , 148.73 , 150
13.106 , 148.68 , 150
13.107 , 148.68 , 150
13.108 , 148.68 , 150
13.109 , 148.68 , 150
13.11 , 148.68 , 150
13.111 , 148.68 , 150
13.111 , 148.73 , 150
13.112 , 148.73 , 150
13.113 , 148.68 , 150
13.114 , 148.68 , 150
13.115 , 148.66 , 150
13.116 , 148.68 , 150
13.116 , 148.68 , 150
13.117 , 148.68 , 150
13.118 , 148.66 , 150
13.119 , 148.66 , 150
13.12 , 148.68 , 150
13.121 , 148.68 , 150
13.122 , 148.68 , 150
13.122 , 148.68 , 150
13.123 , 148.73 , 150
13.124 , 148.68 , 150
13.125 , 148.68 , 150
13.126 , 148.68 , 150
13.127 , 148.68 , 150
13.128 , 148.68 , 150
13.129 , 148.68 , 150
13.129 , 148.68 , 150
13.13 , 148.68 , 150
13.131 , 148.66 , 150
13.132 , 148.68 , 150
13.133 , 148.66 , 150
13.134 , 148.73 , 150
13.135 , 148.73 , 150
13.135 , 148.68 , 150
13.136 , 148.66 , 150
13.137 , 148.68 , 150
13.138 , 148.68 , 150
13.139 , 148.73 , 150
13.14 , 148.68 , 150
13.141 , 148.68 , 150
13.141 , 148.68 , 150
13.142 , 148.68 , 150
13.143 , 148.66 , 150
13.144 , 148.68 , 150
13.145 , 148.68 , 150
13.146 , 148.66 , 150
13.147 , 148.68 , 150
13.147 , 148.66 , 150
13.148 , 148.68 , 150
13.149 , 148.68 , 150
13.15 , 148.68 , 150
13.151 , 148.68 , 150
13.152 , 148.68 , 150
13.153 , 148.68 , 150
13.154 , 148.68 , 150
13.154 , 148.68 , 150
13.155 , 148.66 , 150
13.156 , 148.66 , 150
13.157 , 148.66 , 150
13.158 , 148.66 , 150
13.159 , 148.68 , 150
13.159 , 148.66 , 150
13.16 , 148.66 , 150
13.161 , 148.68 , 150
13.162 , 148.68 , 150
13.163 , 148.66 , 150
13.164 , 148.66 , 150
13.165 , 148.68 , 150
13.165 , 148.66 , 150
13.166 , 148.68 , 150
13.167 , 148.68 , 150
13.168 , 148.66 , 150
13.169 , 148.66 , 150
13.17 , 148.68 , 150
13.171 , 148.66 , 150
13.172 , 148.66 , 150
13.172 , 148.66 , 150
13.173 , 148.66 , 150
13.174 , 148.66 , 150
13.175 , 148.66 , 150
13.176 , 148.66 , 150
13.177 , 148.66 , 150
13.177 , 148.66 , 150
13.178 , 148.64 , 150
13.179 , 148.68 , 150
13.18 , 148.66 , 150
13.181 , 148.68 , 150
13.182 , 148.68 , 150
13.182 , 148.68 , 150
13.183 , 148.66 , 150
13.184 , 148.66 , 150
13.185 , 148.66 , 150
13.186 , 148.66 , 150
13.187 , 148.66 , 150
13.188 , 148.66 , 150
13.188 , 148.66 , 150
13.189 , 148.66 , 150
13.19 , 148.68 , 150
13.191 , 148.64 , 150
13.192 , 148.64 , 150
13.193 , 148.66 , 150
13.194 , 148.68 , 150
13.194 , 148.66 , 150
13.195 , 148.66 , 150
13.196 , 148.64 , 150
13.197 , 148.64 , 150
13.198 , 148.66 , 150
13.199 , 148.66 , 150
13.2 , 148.66 , 150
13.2 , 148.66 , 150
13.201 , 148.66 , 150
13.202 , 148.66 , 150
13.203 , 148.66 , 150
13.204 , 148.66 , 150
13.205 , 148.66 , 150
13.205 , 148.68 , 150
13.206 , 148.66 , 150
13.207 , 148.66 , 150
13.208 , 148.66 , 150
13.209 , 148.66 , 150
13.21 , 148.66 , 150
13.21 , 148.66 , 150
13.211 , 148.59 , 150
13.212 , 148.64 , 150
