t,p
25.22 , 88.9
25.221 , 88.9
25.221 , 88.9
25.222 , 88.9
25.222 , 88.9
25.223 , 88.9
25.224 , 88.9
25.224 , 88.9
25.225 , 88.9
25.225 , 88.9
25.226 , 88.9
25.227 , 88.9
25.227 , 88.9
25.228 , 88.9
25.229 , 88.9
25.229 , 88.9
25.23 , 88.9
25.23 , 88.88
25.231 , 88.88
25.232 , 88.88
25.232 , 88.88
25.233 , 88.88
25.234 , 88.88
25.234 , 88.88
25.235 , 88.88
25.236 , 88.88
25.236 , 88.88
25.237 , 88.88
25.238 , 88.88
25.238 , 88.88
25.239 , 88.88
25.24 , 88.88
25.24 , 88.88
25.241 , 88.88
25.242 , 88.88
25.242 , 88.88
25.243 , 88.88
25.244 , 88.88
25.244 , 88.88
25.245 , 88.88
25.246 , 88.88
25.246 , 88.88
25.247 , 88.88
25.248 , 88.88
25.248 , 88.88
25.249 , 88.88
25.25 , 88.88
25.25 , 88.88
25.251 , 88.88
25.252 , 88.88
25.252 , 88.88
25.253 , 88.88
25.254 , 88.88
25.254 , 88.88
25.255 , 88.88
25.256 , 88.88
25.256 , 88.87
25.257 , 88.87
25.258 , 88.87
25.258 , 88.87
25.259 , 88.87
25.26 , 88.87
25.26 , 88.87
25.261 , 88.87
25.261 , 88.87
25.262 , 88.87
25.263 , 88.87
25.263 , 88.87
25.264 , 88.87
25.264 , 88.87
25.265 , 88.87
25.266 , 88.87
25.266 , 88.87
25.267 , 88.87
25.268 , 88.87
25.268 , 88.87
25.269 , 88.87
25.27 , 88.83
25.27 , 88.83
25.271 , 88.83
25.271 , 88.83
25.272 , 88.83
25.273 , 88.83
25.273 , 88.83
25.274 , 88.83
25.274 , 88.83
25.275 , 88.83
25.276 , 88.83
25.276 , 88.83
25.277 , 88.83
25.278 , 88.83
25.278 , 88.83
25.279 , 88.83
25.279 , 88.83
25.28 , 88.83
25.281 , 88.83
25.281 , 88.83
25.282 , 88.83
25.283 , 88.73
25.283 , 88.73
25.284 , 88.73
25.284 , 88.73
25.285 , 88.73
25.286 , 88.73
25.286 , 88.73
25.287 , 88.73
25.287 , 88.73
25.288 , 88.73
25.289 , 88.73
25.289 , 88.73
25.29 , 88.73
25.291 , 88.73
25.291 , 88.73
25.292 , 88.73
25.292 , 88.73
25.293 , 88.73
25.294 , 88.73
25.294 , 88.73
25.295 , 88.73
25.295 , 88.62
25.296 , 88.62
25.297 , 88.62
25.297 , 88.62
25.298 , 88.62
25.298 , 88.62
25.299 , 88.62
25.3 , 88.62
25.3 , 88.62
25.301 , 88.62
25.302 , 88.62
25.302 , 88.62
25.303 , 88.62
25.303 , 88.62
25.304 , 88.62
25.305 , 88.62
25.305 , 88.62
25.306 , 88.62
25.306 , 88.62
25.307 , 88.62
25.308 , 88.62
25.308 , 88.62
25.309 , 88.55
25.309 , 88.55
25.31 , 88.55
25.311 , 88.55
25.311 , 88.55
25.312 , 88.55
25.313 , 88.55
25.313 , 88.55
25.314 , 88.55
25.314 , 88.55
25.315 , 88.55
25.316 , 88.55
25.316 , 88.55
25.317 , 88.55
25.318 , 88.55
25.318 , 88.55
25.319 , 88.55
25.319 , 88.55
25.32 , 88.55
25.321 , 88.55
25.321 , 88.55
25.322 , 88.46
25.322 , 88.46
25.323 , 88.46
25.324 , 88.46
25.324 , 88.46
25.325 , 88.46
25.326 , 88.46
25.326 , 88.46
25.327 , 88.46
25.328 , 88.46
25.328 , 88.46
25.329 , 88.46
25.33 , 88.46
25.33 , 88.46
25.331 , 88.46
25.332 , 88.46
25.332 , 88.46
25.333 , 88.46
25.334 , 88.46
25.334 , 88.46
25.335 , 88.39
25.336 , 88.39
25.336 , 88.39
25.337 , 88.39
25.338 , 88.39
25.338 , 88.39
25.339 , 88.39
25.34 , 88.39
25.34 , 88.39
25.341 , 88.39
25.342 , 88.39
25.342 , 88.39
25.343 , 88.39
25.344 , 88.39
25.344 , 88.39
25.345 , 88.39
25.346 , 88.39
25.346 , 88.39
25.347 , 88.39
25.348 , 88.3
25.348 , 88.3
25.349 , 88.3
25.35 , 88.3
25.35 , 88.3
25.351 , 88.3
25.351 , 88.3
25.352 , 88.3
25.353 , 88.3
25.353 , 88.3
25.354 , 88.3
25.354 , 88.3
25.355 , 88.3
25.356 , 88.3
25.356 , 88.3
25.357 , 88.3
25.357 , 88.3
25.358 , 88.3
25.359 , 88.3
25.359 , 88.3
25.36 , 88.3
25.36 , 88.3
25.361 , 88.23
25.362 , 88.23
25.362 , 88.23
25.363 , 88.23
25.363 , 88.23
25.364 , 88.23
25.365 , 88.23
25.365 , 88.23
25.366 , 88.23
25.366 , 88.23
25.367 , 88.23
25.368 , 88.23
25.368 , 88.23
25.369 , 88.23
25.37 , 88.23
25.37 , 88.23
25.371 , 88.23
25.371 , 88.23
25.372 , 88.23
25.373 , 88.23
25.373 , 88.23
25.374 , 88.23
25.374 , 88.16
25.375 , 88.16
25.376 , 88.16
25.376 , 88.16
25.377 , 88.16
25.377 , 88.16
25.378 , 88.16
25.379 , 88.16
25.379 , 88.16
25.38 , 88.16
25.381 , 88.16
25.381 , 88.16
25.382 , 88.16
25.382 , 88.16
25.383 , 88.16
25.384 , 88.16
25.384 , 88.16
25.385 , 88.16
25.385 , 88.16
25.386 , 88.16
25.387 , 88.16
25.387 , 88.12
25.388 , 88.12
25.389 , 88.12
25.389 , 88.12
25.39 , 88.12
25.391 , 88.12
25.391 , 88.12
25.392 , 88.12
25.392 , 88.12
25.393 , 88.12
25.394 , 88.12
25.394 , 88.12
25.395 , 88.12
25.395 , 88.12
25.396 , 88.12
25.397 , 88.12
25.397 , 88.12
25.398 , 88.12
25.398 , 88.12
25.399 , 88.12
25.4 , 88.12
25.4 , 88.08
25.401 , 88.08
25.402 , 88.08
25.402 , 88.08
25.403 , 88.08
25.403 , 88.08
25.404 , 88.08
25.405 , 88.08
25.405 , 88.08
25.406 , 88.08
25.406 , 88.08
25.407 , 88.08
25.408 , 88.08
25.408 , 88.08
25.409 , 88.08
25.409 , 88.08
25.41 , 88.08
25.411 , 88.08
25.411 , 88.08
25.412 , 88.08
25.412 , 88.08
25.413 , 88.08
25.414 , 88.02
25.414 , 88.02
25.415 , 88.02
25.416 , 88.02
25.416 , 88.02
25.417 , 88.02
25.417 , 88.02
25.418 , 88.02
25.419 , 88.02
25.419 , 88.02
25.42 , 88.02
25.421 , 88.02
25.421 , 88.02
25.422 , 88.02
25.423 , 88.02
25.423 , 88.02
25.424 , 88.02
25.425 , 88.02
25.425 , 88.02
25.426 , 88.02
25.426 , 87.96
25.427 , 87.96
25.428 , 87.96
25.428 , 87.96
25.429 , 87.96
25.43 , 87.96
25.43 , 87.96
25.431 , 87.96
25.432 , 87.96
25.432 , 87.96
25.433 , 87.96
25.434 , 87.96
25.434 , 87.96
25.435 , 87.96
25.436 , 87.96
25.436 , 87.96
25.437 , 87.96
25.438 , 87.96
25.438 , 87.96
25.439 , 87.96
25.44 , 87.91
25.44 , 87.91
25.441 , 87.91
25.442 , 87.91
25.442 , 87.91
25.443 , 87.91
25.443 , 87.91
25.444 , 87.91
25.445 , 87.91
25.445 , 87.91
25.446 , 87.91
25.447 , 87.91
25.447 , 87.91
25.448 , 87.91
25.448 , 87.91
25.449 , 87.91
25.45 , 87.91
25.45 , 87.91
25.451 , 87.91
25.451 , 87.91
25.452 , 87.91
25.453 , 87.87
25.453 , 87.87
25.454 , 87.87
25.455 , 87.87
25.455 , 87.87
25.456 , 87.87
25.457 , 87.87
25.457 , 87.87
25.458 , 87.87
25.458 , 87.87
25.459 , 87.87
25.46 , 87.87
25.46 , 87.87
25.461 , 87.87
25.462 , 87.87
25.462 , 87.87
25.463 , 87.87
25.463 , 87.87
25.464 , 87.87
25.465 , 87.87
25.465 , 87.87
25.466 , 87.81
25.467 , 87.81
25.467 , 87.81
25.468 , 87.81
25.469 , 87.81
25.469 , 87.81
25.47 , 87.81
25.471 , 87.81
25.471 , 87.81
25.472 , 87.81
25.473 , 87.81
25.473 , 87.81
25.474 , 87.81
25.475 , 87.81
25.475 , 87.81
25.476 , 87.81
25.477 , 87.81
25.477 , 87.81
25.478 , 87.81
25.479 , 87.76
25.479 , 87.76
25.48 , 87.76
25.481 , 87.76
25.481 , 87.76
25.482 , 87.76
25.482 , 87.76
25.483 , 87.76
25.484 , 87.76
25.484 , 87.76
25.485 , 87.76
25.485 , 87.76
25.486 , 87.76
25.487 , 87.76
25.487 , 87.76
25.488 , 87.76
25.489 , 87.76
25.489 , 87.76
25.49 , 87.76
25.49 , 87.76
25.491 , 87.76
25.492 , 87.7
25.492 , 87.7
25.493 , 87.7
25.494 , 87.7
25.494 , 87.7
25.495 , 87.7
25.496 , 87.7
25.496 , 87.7
25.497 , 87.7
25.498 , 87.7
25.498 , 87.7
25.499 , 87.7
25.5 , 87.7
25.5 , 87.7
25.501 , 87.7
25.502 , 87.7
25.502 , 87.7
25.503 , 87.7
25.504 , 87.7
25.504 , 87.7
25.505 , 87.64
25.506 , 87.64
25.506 , 87.64
25.507 , 87.64
25.508 , 87.64
25.508 , 87.64
25.509 , 87.64
25.51 , 87.64
25.51 , 87.64
25.511 , 87.64
25.512 , 87.64
25.512 , 87.64
25.513 , 87.64
25.514 , 87.64
25.514 , 87.64
25.515 , 87.64
25.516 , 87.64
25.516 , 87.64
25.517 , 87.64
25.518 , 87.64
25.518 , 87.59
25.519 , 87.59
25.52 , 87.59
25.52 , 87.59
25.521 , 87.59
25.522 , 87.59
25.522 , 87.59
25.523 , 87.59
25.524 , 87.59
25.524 , 87.59
25.525 , 87.59
25.526 , 87.59
25.526 , 87.59
25.527 , 87.59
25.528 , 87.59
25.528 , 87.59
25.529 , 87.59
25.53 , 87.59
25.53 , 87.59
25.531 , 87.54
25.532 , 87.54
25.532 , 87.54
25.533 , 87.54
25.533 , 87.54
25.534 , 87.54
25.535 , 87.54
25.535 , 87.54
25.536 , 87.54
25.537 , 87.54
25.537 , 87.54
25.538 , 87.54
25.538 , 87.54
25.539 , 87.54
25.54 , 87.54
25.54 , 87.54
25.541 , 87.54
25.541 , 87.54
25.542 , 87.54
25.543 , 87.54
25.543 , 87.54
25.544 , 87.54
25.544 , 87.48
25.545 , 87.48
25.546 , 87.48
25.546 , 87.48
25.547 , 87.48
25.548 , 87.48
25.548 , 87.48
25.549 , 87.48
25.549 , 87.48
25.55 , 87.48
25.551 , 87.48
25.551 , 87.48
25.552 , 87.48
25.552 , 87.48
25.553 , 87.48
25.554 , 87.48
25.554 , 87.48
25.555 , 87.48
25.556 , 87.48
25.556 , 87.48
25.557 , 87.48
25.557 , 87.43
25.558 , 87.43
25.559 , 87.43
25.559 , 87.43
25.56 , 87.43
25.561 , 87.43
25.561 , 87.43
25.562 , 87.43
25.562 , 87.43
25.563 , 87.43
25.564 , 87.43
25.564 , 87.43
25.565 , 87.43
25.565 , 87.43
25.566 , 87.43
25.567 , 87.43
25.567 , 87.43
25.568 , 87.43
25.568 , 87.43
25.569 , 87.43
25.57 , 87.43
25.57 , 87.38
25.571 , 87.38
25.572 , 87.38
25.572 , 87.38
25.573 , 87.38
25.574 , 87.38
25.574 , 87.38
25.575 , 87.38
25.576 , 87.38
25.576 , 87.38
25.577 , 87.38
25.578 , 87.38
25.578 , 87.38
25.579 , 87.38
25.58 , 87.38
25.58 , 87.38
25.581 , 87.38
25.582 , 87.38
25.582 , 87.38
25.583 , 87.38
25.584 , 87.32
25.584 , 87.32
25.585 , 87.32
25.586 , 87.32
25.586 , 87.32
25.587 , 87.32
25.588 , 87.32
25.588 , 87.32
25.589 , 87.32
25.59 , 87.32
25.59 , 87.32
25.591 , 87.32
25.592 , 87.32
25.592 , 87.32
25.593 , 87.32
25.594 , 87.32
25.594 , 87.32
25.595 , 87.32
25.596 , 87.32
25.596 , 87.27
25.597 , 87.27
25.598 , 87.27
25.598 , 87.27
25.599 , 87.27
25.6 , 87.27
25.6 , 87.27
25.601 , 87.27
25.602 , 87.27
25.602 , 87.27
25.603 , 87.27
25.604 , 87.27
25.604 , 87.27
25.605 , 87.27
25.606 , 87.27
25.606 , 87.27
25.607 , 87.27
25.608 , 87.27
25.608 , 87.27
25.609 , 87.27
25.61 , 87.22
25.61 , 87.22
25.611 , 87.22
25.611 , 87.22
25.612 , 87.22
25.612 , 87.22
25.613 , 87.22
25.614 , 87.22
25.614 , 87.22
25.615 , 87.22
25.616 , 87.22
25.616 , 87.22
25.617 , 87.22
25.617 , 87.22
25.618 , 87.22
25.619 , 87.22
25.619 , 87.22
25.62 , 87.22
25.62 , 87.22
25.621 , 87.22
25.622 , 87.22
25.622 , 87.22
25.623 , 87.17
25.623 , 87.17
25.624 , 87.17
25.625 , 87.17
25.625 , 87.17
25.626 , 87.17
25.627 , 87.17
25.627 , 87.17
25.628 , 87.17
25.629 , 87.17
25.629 , 87.17
25.63 , 87.17
25.631 , 87.17
25.631 , 87.17
25.632 , 87.17
25.633 , 87.17
25.633 , 87.17
25.634 , 87.17
25.635 , 87.17
25.635 , 87.17
25.636 , 87.12
25.637 , 87.12
25.637 , 87.12
25.638 , 87.12
25.638 , 87.12
25.639 , 87.12
25.64 , 87.12
25.64 , 87.12
25.641 , 87.12
25.641 , 87.12
25.642 , 87.12
25.643 , 87.12
25.643 , 87.12
25.644 , 87.12
25.645 , 87.12
25.645 , 87.12
25.646 , 87.12
25.646 , 87.12
25.647 , 87.12
25.648 , 87.12
25.648 , 87.12
25.649 , 87.07
25.649 , 87.07
25.65 , 87.07
25.651 , 87.07
25.651 , 87.07
25.652 , 87.07
25.653 , 87.07
25.653 , 87.07
25.654 , 87.07
25.655 , 87.07
25.655 , 87.07
25.656 , 87.07
25.657 , 87.07
25.657 , 87.07
25.658 , 87.07
25.659 , 87.07
25.659 , 87.07
25.66 , 87.07
25.661 , 87.07
25.661 , 87.07
25.662 , 87.01
25.663 , 87.01
25.663 , 87.01
25.664 , 87.01
25.665 , 87.01
25.665 , 87.01
25.666 , 87.01
25.666 , 87.01
25.667 , 87.01
25.667 , 87.01
25.668 , 87.01
25.669 , 87.01
25.669 , 87.01
25.67 , 87.01
25.671 , 87.01
25.671 , 87.01
25.672 , 87.01
25.672 , 87.01
25.673 , 87.01
25.674 , 87.01
25.674 , 87.01
25.675 , 87.01
25.675 , 86.97
25.676 , 86.97
25.677 , 86.97
25.677 , 86.97
25.678 , 86.97
25.679 , 86.97
25.679 , 86.97
25.68 , 86.97
25.68 , 86.97
25.681 , 86.97
25.682 , 86.97
25.682 , 86.97
25.683 , 86.97
25.684 , 86.97
25.684 , 86.97
25.685 , 86.97
25.685 , 86.97
25.686 , 86.97
25.687 , 86.97
25.687 , 86.97
25.688 , 86.97
25.689 , 86.91
25.689 , 86.91
25.69 , 86.91
25.69 , 86.91
25.691 , 86.91
25.692 , 86.91
25.692 , 86.91
25.693 , 86.91
25.693 , 86.91
25.694 , 86.91
25.695 , 86.91
25.695 , 86.91
25.696 , 86.91
25.697 , 86.91
25.697 , 86.91
25.698 , 86.91
25.699 , 86.91
25.699 , 86.91
25.7 , 86.91
25.7 , 86.91
25.701 , 86.91
25.702 , 86.86
25.702 , 86.86
25.703 , 86.86
25.704 , 86.86
25.704 , 86.86
25.705 , 86.86
25.705 , 86.86
25.706 , 86.86
25.707 , 86.86
25.707 , 86.86
25.708 , 86.86
25.708 , 86.86
25.709 , 86.86
25.71 , 86.86
25.71 , 86.86
25.711 , 86.86
25.712 , 86.86
25.712 , 86.86
25.713 , 86.86
25.713 , 86.86
25.714 , 86.86
25.715 , 86.81
25.715 , 86.81
25.716 , 86.81
25.717 , 86.81
25.717 , 86.81
25.718 , 86.81
25.719 , 86.81
25.719 , 86.81
25.72 , 86.81
25.721 , 86.81
25.721 , 86.81
25.722 , 86.81
25.723 , 86.81
25.723 , 86.81
25.724 , 86.81
25.725 , 86.81
25.725 , 86.81
25.726 , 86.81
25.727 , 86.81
25.727 , 86.75
25.728 , 86.75
25.729 , 86.75
25.729 , 86.75
25.73 , 86.75
25.73 , 86.75
25.731 , 86.75
25.732 , 86.75
25.732 , 86.75
25.733 , 86.75
25.733 , 86.75
25.734 , 86.75
25.735 , 86.75
25.735 , 86.75
25.736 , 86.75
25.736 , 86.75
25.737 , 86.75
25.738 , 86.75
25.738 , 86.75
25.739 , 86.75
25.739 , 86.75
25.74 , 86.75
25.741 , 86.75
25.741 , 86.75
25.742 , 86.75
25.743 , 86.75
25.743 , 86.75
25.744 , 86.75
25.744 , 86.75
25.745 , 86.75
25.746 , 86.75
25.746 , 86.75
25.747 , 86.75
25.748 , 86.75
25.748 , 86.75
25.749 , 86.75
25.749 , 86.75
25.75 , 86.75
25.751 , 86.75
25.751 , 86.75
25.752 , 86.75
25.752 , 86.75
25.753 , 86.75
25.754 , 86.82
25.754 , 86.82
25.755 , 86.82
25.756 , 86.82
25.756 , 86.82
25.757 , 86.82
25.758 , 86.82
25.758 , 86.82
25.759 , 86.82
25.76 , 86.82
25.76 , 86.82
25.761 , 86.82
25.762 , 86.82
25.762 , 86.82
25.763 , 86.82
25.764 , 86.82
25.764 , 86.82
25.765 , 86.82
25.766 , 86.82
25.766 , 86.82
25.767 , 86.79
25.768 , 86.79
25.768 , 86.79
25.769 , 86.79
25.77 , 86.79
25.77 , 86.79
25.771 , 86.79
25.771 , 86.79
25.772 , 86.79
25.773 , 86.79
25.773 , 86.79
25.774 , 86.79
25.775 , 86.79
25.775 , 86.79
25.776 , 86.79
25.776 , 86.79
25.777 , 86.79
25.778 , 86.79
25.778 , 86.79
25.779 , 86.79
25.78 , 86.81
25.78 , 86.81
25.781 , 86.81
25.782 , 86.81
25.782 , 86.81
25.783 , 86.81
25.784 , 86.81
25.784 , 86.81
25.785 , 86.81
25.786 , 86.81
25.786 , 86.81
25.787 , 86.81
25.788 , 86.81
25.788 , 86.81
25.789 , 86.81
25.79 , 86.81
25.79 , 86.81
25.791 , 86.81
25.792 , 86.81
25.792 , 86.81
25.793 , 86.83
25.794 , 86.83
25.794 , 86.83
25.795 , 86.83
25.795 , 86.83
25.796 , 86.83
25.797 , 86.83
25.797 , 86.83
25.798 , 86.83
25.799 , 86.83
25.799 , 86.83
25.8 , 86.83
25.801 , 86.83
25.801 , 86.83
25.802 , 86.83
25.802 , 86.83
25.803 , 86.83
25.804 , 86.83
25.804 , 86.83
25.805 , 86.83
25.805 , 86.83
25.806 , 87.09
25.807 , 87.09
25.807 , 87.09
25.808 , 87.09
25.809 , 87.09
25.809 , 87.09
25.81 , 87.09
25.811 , 87.09
25.811 , 87.09
25.812 , 87.09
25.812 , 87.09
25.813 , 87.09
25.814 , 87.09
25.814 , 87.09
25.815 , 87.09
25.816 , 87.09
25.816 , 87.09
25.817 , 87.09
25.818 , 87.09
25.818 , 87.09
25.819 , 87.57
25.82 , 87.57
25.82 , 87.57
25.821 , 87.57
25.822 , 87.57
25.822 , 87.57
25.823 , 87.57
25.824 , 87.57
25.824 , 87.57
25.825 , 87.57
25.826 , 87.57
25.826 , 87.57
25.827 , 87.57
25.828 , 87.57
25.828 , 87.57
25.829 , 87.57
25.83 , 87.57
25.83 , 87.57
25.831 , 87.57
25.832 , 87.57
25.832 , 87.92
25.833 , 87.92
25.834 , 87.92
25.834 , 87.92
25.835 , 87.92
25.836 , 87.92
25.836 , 87.92
25.837 , 87.92
25.838 , 87.92
25.838 , 87.92
25.839 , 87.92
25.84 , 87.92
25.84 , 87.92
25.841 , 87.92
25.842 , 87.92
25.842 , 87.92
25.843 , 87.92
25.844 , 87.92
25.844 , 87.92
25.845 , 88.46
25.846 , 88.46
25.847 , 88.46
25.847 , 88.46
25.848 , 88.46
25.849 , 88.46
25.849 , 88.46
25.85 , 88.46
25.85 , 88.46
25.851 , 88.46
25.852 , 88.46
25.852 , 88.46
25.853 , 88.46
25.854 , 88.46
25.854 , 88.46
25.855 , 88.46
25.856 , 88.46
25.856 , 88.46
25.857 , 88.46
25.858 , 88.46
25.858 , 88.82
25.859 , 88.82
25.86 , 88.82
25.86 , 88.82
25.861 , 88.82
25.862 , 88.82
25.862 , 88.82
25.863 , 88.82
25.864 , 88.82
25.864 , 88.82
25.865 , 88.82
25.866 , 88.82
25.866 , 88.82
25.867 , 88.82
25.868 , 88.82
25.868 , 88.82
25.869 , 88.82
25.87 , 88.82
25.871 , 88.82
25.871 , 88.82
25.872 , 89.13
25.872 , 89.13
25.873 , 89.13
25.874 , 89.13
25.874 , 89.13
25.875 , 89.13
25.876 , 89.13
25.876 , 89.13
25.877 , 89.13
25.878 , 89.13
25.878 , 89.13
25.879 , 89.13
25.88 , 89.13
25.88 , 89.13
25.881 , 89.13
25.882 , 89.13
25.882 , 89.13
25.883 , 89.13
25.884 , 89.13
25.884 , 89.44
25.885 , 89.44
25.886 , 89.44
25.886 , 89.44
25.887 , 89.44
25.888 , 89.44
25.888 , 89.44
25.889 , 89.44
25.889 , 89.44
25.89 , 89.44
25.891 , 89.44
25.891 , 89.44
25.892 , 89.44
25.893 , 89.44
25.893 , 89.44
25.894 , 89.44
25.894 , 89.44
25.895 , 89.44
25.896 , 89.44
25.896 , 89.44
25.897 , 89.44
25.898 , 89.53
25.898 , 89.53
25.899 , 89.53
25.9 , 89.53
25.9 , 89.53
25.909 , 89.53
25.91 , 89.53
25.91 , 89.53
25.911 , 88.96
25.912 , 88.96
25.912 , 88.96
25.913 , 88.96
25.914 , 88.96
25.914 , 88.96
25.915 , 88.96
25.916 , 88.96
25.916 , 88.96
25.917 , 88.96
25.918 , 88.96
25.918 , 88.96
25.919 , 88.96
25.92 , 88.96
25.92 , 88.96
25.921 , 88.96
25.922 , 88.96
25.922 , 88.96
25.923 , 88.96
25.924 , 88.89
25.924 , 88.89
25.925 , 88.89
25.926 , 88.89
25.926 , 88.89
25.927 , 88.89
25.928 , 88.89
25.928 , 88.89
25.929 , 88.89
25.93 , 88.89
25.93 , 88.89
25.931 , 88.89
25.932 , 88.89
25.932 , 88.89
25.933 , 88.89
25.934 , 88.89
25.935 , 88.89
25.935 , 88.89
25.936 , 88.89
25.937 , 88.89
25.937 , 88.92
25.938 , 88.92
25.939 , 88.92
25.939 , 88.92
25.94 , 88.92
25.941 , 88.92
25.941 , 88.92
25.942 , 88.92
25.943 , 88.92
25.943 , 88.92
25.944 , 88.92
25.945 , 88.92
25.945 , 88.92
25.946 , 88.92
25.947 , 88.92
25.947 , 88.92
25.948 , 88.92
25.949 , 88.92
25.949 , 88.92
25.95 , 88.9
25.951 , 88.9
25.951 , 88.9
25.952 , 88.9
25.953 , 88.9
25.953 , 88.9
25.954 , 88.9
25.954 , 88.9
25.955 , 88.9
25.956 , 88.9
25.956 , 88.9
25.957 , 88.9
25.958 , 88.9
25.958 , 88.9
25.959 , 88.9
25.959 , 88.9
25.96 , 88.9
25.961 , 88.9
25.961 , 88.9
25.962 , 88.9
25.963 , 88.9
25.963 , 88.89
25.964 , 88.89
25.965 , 88.89
25.965 , 88.89
25.966 , 88.89
25.967 , 88.89
25.967 , 88.89
25.968 , 88.89
25.969 , 88.89
25.969 , 88.89
25.97 , 88.89
25.971 , 88.89
25.972 , 88.89
25.972 , 88.89
25.973 , 88.89
25.974 , 88.89
25.974 , 88.89
25.975 , 88.89
25.976 , 88.89
25.976 , 88.89
25.977 , 88.89
25.978 , 88.89
25.978 , 88.89
25.979 , 88.89
25.98 , 88.89
25.98 , 88.89
25.981 , 88.89
25.982 , 88.89
25.982 , 88.89
25.983 , 88.89
25.984 , 88.89
25.985 , 88.89
25.985 , 88.89
25.986 , 88.89
25.987 , 88.89
25.987 , 88.89
25.988 , 88.89
25.989 , 88.89
25.989 , 88.88
25.99 , 88.88
25.991 , 88.88
25.991 , 88.88
25.992 , 88.88
25.993 , 88.88
25.993 , 88.88
25.994 , 88.88
25.995 , 88.88
25.995 , 88.88
25.996 , 88.88
25.997 , 88.88
25.997 , 88.88
25.998 , 88.88
25.999 , 88.88
26.0 , 88.88
26.0 , 88.88
26.001 , 88.88
26.002 , 88.88
26.002 , 88.87
26.003 , 88.87
26.003 , 88.87
26.004 , 88.87
26.005 , 88.87
26.005 , 88.87
26.006 , 88.87
26.007 , 88.87
26.007 , 88.87
26.008 , 88.87
26.008 , 88.87
26.009 , 88.87
26.01 , 88.87
26.01 , 88.87
26.011 , 88.87
26.011 , 88.87
26.012 , 88.87
26.013 , 88.87
26.013 , 88.87
26.014 , 88.87
26.015 , 88.87
26.015 , 88.87
26.016 , 88.83
26.016 , 88.83
26.017 , 88.83
26.018 , 88.83
26.018 , 88.83
26.019 , 88.83
26.019 , 88.83
26.02 , 88.83
26.021 , 88.83
26.021 , 88.83
26.022 , 88.83
26.023 , 88.83
26.023 , 88.83
26.024 , 88.83
26.024 , 88.83
26.025 , 88.83
26.026 , 88.83
26.026 , 88.83
26.027 , 88.83
26.027 , 88.83
26.028 , 88.83
26.029 , 88.78
26.029 , 88.78
26.03 , 88.78
26.031 , 88.78
26.031 , 88.78
26.032 , 88.78
26.033 , 88.78
26.033 , 88.78
26.034 , 88.78
26.035 , 88.78
26.035 , 88.78
26.036 , 88.78
26.037 , 88.78
26.037 , 88.78
26.038 , 88.78
26.039 , 88.78
26.039 , 88.78
26.04 , 88.78
26.041 , 88.78
26.041 , 88.78
26.042 , 88.64
26.043 , 88.64
26.043 , 88.64
26.044 , 88.64
26.045 , 88.64
26.045 , 88.64
26.046 , 88.64
26.046 , 88.64
26.047 , 88.64
26.048 , 88.64
26.048 , 88.64
26.049 , 88.64
26.05 , 88.64
26.05 , 88.64
26.051 , 88.64
26.052 , 88.64
26.052 , 88.64
26.053 , 88.64
26.054 , 88.64
26.054 , 88.64
26.055 , 88.58
26.056 , 88.58
26.056 , 88.58
26.057 , 88.58
26.058 , 88.58
26.058 , 88.58
26.059 , 88.58
26.059 , 88.58
26.06 , 88.58
26.061 , 88.58
26.061 , 88.58
26.062 , 88.58
26.062 , 88.58
26.063 , 88.58
26.064 , 88.58
26.064 , 88.58
26.065 , 88.58
26.065 , 88.58
26.066 , 88.58
26.067 , 88.58
26.067 , 88.58
26.068 , 88.49
26.069 , 88.49
26.069 , 88.49
26.07 , 88.49
26.071 , 88.49
26.071 , 88.49
26.072 , 88.49
26.073 , 88.49
26.073 , 88.49
26.074 , 88.49
26.075 , 88.49
26.075 , 88.49
26.076 , 88.49
26.077 , 88.49
26.077 , 88.49
26.078 , 88.49
26.079 , 88.49
26.079 , 88.49
26.08 , 88.49
26.081 , 88.42
26.081 , 88.42
26.082 , 88.42
26.083 , 88.42
26.083 , 88.42
26.084 , 88.42
26.085 , 88.42
26.085 , 88.42
26.086 , 88.42
26.087 , 88.42
26.087 , 88.42
26.088 , 88.42
26.089 , 88.42
26.089 , 88.42
26.09 , 88.42
26.091 , 88.42
26.091 , 88.42
26.092 , 88.42
26.093 , 88.42
26.093 , 88.42
26.094 , 88.34
26.095 , 88.34
26.095 , 88.34
26.096 , 88.34
26.097 , 88.34
26.097 , 88.34
26.098 , 88.34
26.099 , 88.34
26.099 , 88.34
26.1 , 88.34
26.101 , 88.34
26.101 , 88.34
26.102 , 88.34
26.103 , 88.34
26.103 , 88.34
26.104 , 88.34
26.104 , 88.34
26.105 , 88.34
26.106 , 88.34
26.106 , 88.34
26.107 , 88.26
26.108 , 88.26
26.108 , 88.26
26.109 , 88.26
26.109 , 88.26
26.11 , 88.26
26.111 , 88.26
26.111 , 88.26
26.112 , 88.26
26.113 , 88.26
26.113 , 88.26
26.114 , 88.26
26.114 , 88.26
26.115 , 88.26
26.115 , 88.26
26.116 , 88.26
26.117 , 88.26
26.117 , 88.26
26.118 , 88.26
26.118 , 88.26
26.119 , 88.26
26.12 , 88.26
26.12 , 88.18
26.121 , 88.18
26.121 , 88.18
26.122 , 88.18
26.123 , 88.18
26.123 , 88.18
26.124 , 88.18
