t, Cuff Pressure, Reference Pressure, Oscillometric Waveform
29.13 , 73.04 , 72.88 , 0.1600037
29.131 , 72.99 , 72.87 , 0.1199951
29.132 , 73.04 , 72.87 , 0.1699982
29.134 , 72.99 , 72.86 , 0.1299973
29.135 , 73.04 , 72.86 , 0.1800003
29.136 , 72.99 , 72.86 , 0.1299973
29.137 , 72.97 , 72.86 , 0.1100006
29.139 , 72.99 , 72.85 , 0.1399994
29.14 , 72.97 , 72.85 , 0.1200027
29.141 , 72.92 , 72.84 , 0.08000183
29.143 , 72.97 , 72.84 , 0.1300049
29.144 , 72.97 , 72.83 , 0.1399994
29.145 , 72.99 , 72.83 , 0.159996
29.146 , 72.99 , 72.83 , 0.159996
29.148 , 72.97 , 72.82 , 0.1500015
29.149 , 72.92 , 72.82 , 0.09999847
29.15 , 72.92 , 72.82 , 0.09999847
29.152 , 72.9 , 72.81 , 0.09000397
29.153 , 72.9 , 72.81 , 0.09000397
29.155 , 72.92 , 72.8 , 0.1199951
29.156 , 72.9 , 72.8 , 0.09999847
29.158 , 72.83 , 72.79 , 0.04000092
29.159 , 72.83 , 72.79 , 0.04000092
29.16 , 72.88 , 72.79 , 0.08999634
29.162 , 72.81 , 72.78 , 0.02999878
29.163 , 72.76 , 72.78 , -0.01999664
29.165 , 72.83 , 72.77 , 0.06000519
29.166 , 72.81 , 72.77 , 0.04000092
29.168 , 72.74 , 72.76 , -0.02000427
29.169 , 72.76 , 72.76 , 0.0
29.17 , 72.74 , 72.76 , -0.02000427
29.172 , 72.76 , 72.75 , 0.01000214
29.173 , 72.69 , 72.75 , -0.05999756
29.175 , 72.69 , 72.74 , -0.04999542
29.176 , 72.74 , 72.74 , 0.0
29.177 , 72.74 , 72.73 , 0.009994507
29.179 , 72.69 , 72.73 , -0.04000092
29.18 , 72.69 , 72.73 , -0.04000092
29.182 , 72.69 , 72.72 , -0.02999878
29.183 , 72.69 , 72.72 , -0.02999878
29.185 , 72.67 , 72.71 , -0.04000092
29.186 , 72.65 , 72.71 , -0.05999756
29.188 , 72.65 , 72.7 , -0.04999542
29.189 , 72.65 , 72.7 , -0.04999542
29.191 , 72.65 , 72.69 , -0.04000092
29.192 , 72.65 , 72.69 , -0.04000092
29.193 , 72.6 , 72.69 , -0.09000397
29.195 , 72.6 , 72.68 , -0.08000183
29.196 , 72.53 , 72.68 , -0.1500015
29.198 , 72.53 , 72.67 , -0.1399994
29.199 , 72.53 , 72.67 , -0.1399994
29.2 , 72.51 , 72.66 , -0.1500015
29.202 , 72.51 , 72.66 , -0.1500015
29.203 , 72.51 , 72.66 , -0.1500015
29.204 , 72.47 , 72.65 , -0.1800003
29.205 , 72.47 , 72.65 , -0.1800003
29.206 , 72.47 , 72.65 , -0.1800003
29.207 , 72.51 , 72.64 , -0.1299973
29.209 , 72.47 , 72.64 , -0.1699982
29.21 , 72.42 , 72.63 , -0.2099991
29.211 , 72.42 , 72.63 , -0.2099991
29.213 , 72.47 , 72.63 , -0.159996
29.214 , 72.42 , 72.62 , -0.2000046
29.215 , 72.44 , 72.62 , -0.1800003
29.216 , 72.44 , 72.62 , -0.1800003
29.217 , 72.47 , 72.61 , -0.1399994
29.219 , 72.42 , 72.61 , -0.1900024
29.22 , 72.47 , 72.6 , -0.1299973
29.221 , 72.44 , 72.6 , -0.159996
29.223 , 72.42 , 72.6 , -0.1800003
29.224 , 72.37 , 72.59 , -0.2199936
29.225 , 72.42 , 72.59 , -0.1699982
29.226 , 72.37 , 72.59 , -0.2199936
29.228 , 72.3 , 72.58 , -0.2799988
29.229 , 72.35 , 72.58 , -0.2300034
29.23 , 72.35 , 72.57 , -0.2200012
29.231 , 72.35 , 72.57 , -0.2200012
29.233 , 72.3 , 72.56 , -0.2599945
29.234 , 72.28 , 72.56 , -0.2799988
29.235 , 72.28 , 72.56 , -0.2799988
29.237 , 72.3 , 72.55 , -0.25
29.238 , 72.3 , 72.55 , -0.25
29.239 , 72.3 , 72.55 , -0.25
29.24 , 72.3 , 72.54 , -0.2399979
29.241 , 72.28 , 72.54 , -0.2600021
29.243 , 72.3 , 72.53 , -0.2299957
29.244 , 72.28 , 72.53 , -0.25
29.245 , 72.3 , 72.53 , -0.2299957
29.246 , 72.24 , 72.53 , -0.2900009
29.248 , 72.24 , 72.52 , -0.2799988
29.249 , 72.24 , 72.52 , -0.2799988
29.25 , 72.21 , 72.51 , -0.3000031
29.251 , 72.21 , 72.51 , -0.3000031
29.253 , 72.24 , 72.5 , -0.2600021
29.254 , 72.24 , 72.5 , -0.2600021
29.255 , 72.21 , 72.5 , -0.2900009
29.256 , 72.21 , 72.5 , -0.2900009
29.258 , 72.24 , 72.49 , -0.25
29.259 , 72.17 , 72.49 , -0.3199997
29.26 , 72.17 , 72.48 , -0.3100052
29.261 , 72.21 , 72.48 , -0.2700043
29.263 , 72.14 , 72.47 , -0.3300018
29.264 , 72.12 , 72.47 , -0.3499985
29.265 , 72.14 , 72.47 , -0.3300018
29.266 , 72.12 , 72.46 , -0.3399963
29.268 , 72.08 , 72.46 , -0.3799973
29.269 , 72.12 , 72.46 , -0.3399963
29.27 , 72.14 , 72.45 , -0.3099976
29.272 , 72.14 , 72.45 , -0.3099976
29.273 , 72.12 , 72.44 , -0.3199997
29.274 , 72.12 , 72.44 , -0.3199997
29.275 , 72.12 , 72.44 , -0.3199997
29.277 , 72.08 , 72.43 , -0.3499985
29.278 , 72.08 , 72.43 , -0.3499985
29.279 , 72.05 , 72.43 , -0.3799973
29.28 , 72.08 , 72.42 , -0.3399963
29.282 , 72.08 , 72.42 , -0.3399963
29.283 , 72.08 , 72.41 , -0.3300018
29.284 , 72.01 , 72.41 , -0.4000015
29.285 , 72.05 , 72.41 , -0.3600006
29.286 , 72.08 , 72.4 , -0.3199997
29.288 , 72.08 , 72.4 , -0.3199997
29.289 , 72.01 , 72.4 , -0.3899994
29.29 , 72.08 , 72.39 , -0.3099976
29.291 , 72.08 , 72.39 , -0.3099976
29.293 , 72.01 , 72.38 , -0.3699951
29.294 , 72.01 , 72.38 , -0.3699951
29.295 , 72.05 , 72.38 , -0.3299942
29.296 , 72.05 , 72.37 , -0.3199997
29.298 , 72.01 , 72.37 , -0.3600006
29.299 , 72.05 , 72.37 , -0.3199997
29.3 , 72.05 , 72.36 , -0.3099976
29.301 , 71.98 , 72.36 , -0.3799973
29.303 , 72.01 , 72.35 , -0.3399963
29.304 , 71.94 , 72.35 , -0.409996
29.305 , 72.01 , 72.35 , -0.3399963
29.306 , 71.98 , 72.34 , -0.359993
29.308 , 72.01 , 72.34 , -0.3299942
29.309 , 71.98 , 72.33 , -0.3499985
29.31 , 71.98 , 72.33 , -0.3499985
29.311 , 71.94 , 72.33 , -0.3899994
29.313 , 71.98 , 72.32 , -0.3399963
29.314 , 71.98 , 72.32 , -0.3399963
29.315 , 71.94 , 72.32 , -0.3799973
29.316 , 71.94 , 72.31 , -0.3699951
29.318 , 71.94 , 72.31 , -0.3699951
29.319 , 71.94 , 72.3 , -0.3600006
29.32 , 71.94 , 72.3 , -0.3600006
29.321 , 71.94 , 72.3 , -0.3600006
29.323 , 71.92 , 72.29 , -0.3700027
29.324 , 71.89 , 72.29 , -0.4000015
29.325 , 71.92 , 72.29 , -0.3700027
29.326 , 71.92 , 72.28 , -0.3600006
29.328 , 71.92 , 72.28 , -0.3600006
29.329 , 71.92 , 72.27 , -0.3499985
29.33 , 71.89 , 72.27 , -0.3799973
29.332 , 71.92 , 72.27 , -0.3499985
29.333 , 71.92 , 72.26 , -0.340004
29.334 , 71.89 , 72.26 , -0.3700027
29.335 , 71.85 , 72.26 , -0.4100037
29.337 , 71.89 , 72.25 , -0.3600006
29.338 , 71.85 , 72.25 , -0.4000015
29.339 , 71.85 , 72.24 , -0.3899994
29.34 , 71.85 , 72.24 , -0.3899994
29.342 , 71.85 , 72.24 , -0.3899994
29.343 , 71.85 , 72.23 , -0.3800049
29.344 , 71.82 , 72.23 , -0.4100037
29.346 , 71.82 , 72.22 , -0.4000015
29.347 , 71.85 , 72.22 , -0.3700027
29.348 , 71.78 , 72.22 , -0.4400024
29.349 , 71.82 , 72.21 , -0.3899994
29.351 , 71.78 , 72.21 , -0.4300003
29.352 , 71.85 , 72.2 , -0.3499985
29.353 , 71.78 , 72.2 , -0.4199982
29.355 , 71.82 , 72.2 , -0.3799973
29.356 , 71.82 , 72.19 , -0.3700027
29.357 , 71.78 , 72.19 , -0.4100037
29.358 , 71.76 , 72.19 , -0.4300003
29.36 , 71.76 , 72.18 , -0.4199982
29.361 , 71.82 , 72.18 , -0.3600006
29.362 , 71.78 , 72.17 , -0.3899994
29.363 , 71.78 , 72.17 , -0.3899994
29.365 , 71.82 , 72.17 , -0.3499985
29.366 , 71.78 , 72.16 , -0.3800049
29.367 , 71.82 , 72.16 , -0.340004
29.369 , 71.78 , 72.15 , -0.3700027
29.37 , 71.76 , 72.15 , -0.3899994
29.371 , 71.76 , 72.15 , -0.3899994
29.372 , 71.71 , 72.14 , -0.4300003
29.374 , 71.71 , 72.14 , -0.4300003
29.375 , 71.76 , 72.14 , -0.3799973
29.376 , 71.71 , 72.13 , -0.4199982
29.377 , 71.71 , 72.13 , -0.4199982
29.379 , 71.69 , 72.12 , -0.4300003
29.38 , 71.69 , 72.12 , -0.4300003
29.381 , 71.71 , 72.12 , -0.4100037
29.382 , 71.66 , 72.11 , -0.4499969
29.384 , 71.66 , 72.11 , -0.4499969
29.385 , 71.66 , 72.11 , -0.4499969
29.386 , 71.62 , 72.1 , -0.4799957
29.387 , 71.66 , 72.1 , -0.4399948
29.389 , 71.69 , 72.09 , -0.3999939
29.39 , 71.66 , 72.09 , -0.4299927
29.391 , 71.66 , 72.09 , -0.4299927
29.392 , 71.66 , 72.08 , -0.4199982
29.394 , 71.66 , 72.08 , -0.4199982
29.395 , 71.62 , 72.07 , -0.4499969
29.396 , 71.62 , 72.07 , -0.4499969
29.398 , 71.66 , 72.07 , -0.409996
29.399 , 71.62 , 72.06 , -0.4399948
29.4 , 71.66 , 72.06 , -0.3999939
29.401 , 71.62 , 72.06 , -0.4399948
29.403 , 71.62 , 72.05 , -0.4300003
29.404 , 71.6 , 72.05 , -0.4500046
29.405 , 71.6 , 72.04 , -0.4400024
29.406 , 71.62 , 72.04 , -0.4199982
29.408 , 71.6 , 72.04 , -0.4400024
29.409 , 71.6 , 72.03 , -0.4300003
29.41 , 71.62 , 72.03 , -0.409996
29.411 , 71.55 , 72.03 , -0.4799957
29.413 , 71.6 , 72.02 , -0.4199982
29.414 , 71.55 , 72.02 , -0.4699936
29.415 , 71.55 , 72.01 , -0.4599991
29.416 , 71.55 , 72.01 , -0.4599991
29.418 , 71.48 , 72.01 , -0.5299988
29.419 , 71.53 , 72.0 , -0.4700012
29.42 , 71.53 , 72.0 , -0.4700012
29.421 , 71.53 , 72.0 , -0.4700012
29.422 , 71.53 , 71.99 , -0.4599991
29.424 , 71.55 , 71.99 , -0.4399948
29.425 , 71.53 , 71.98 , -0.4500046
29.426 , 71.53 , 71.98 , -0.4500046
29.428 , 71.48 , 71.98 , -0.5
29.429 , 71.53 , 71.97 , -0.4400024
29.43 , 71.53 , 71.97 , -0.4400024
29.431 , 71.46 , 71.97 , -0.5100021
29.433 , 71.46 , 71.96 , -0.5
29.434 , 71.48 , 71.96 , -0.4799957
29.435 , 71.46 , 71.95 , -0.4899979
29.436 , 71.48 , 71.95 , -0.4699936
29.438 , 71.53 , 71.94 , -0.4100037
29.439 , 71.48 , 71.94 , -0.4599991
29.44 , 71.46 , 71.94 , -0.4800034
29.441 , 71.46 , 71.94 , -0.4800034
29.443 , 71.46 , 71.93 , -0.4700012
29.444 , 71.46 , 71.93 , -0.4700012
29.445 , 71.46 , 71.92 , -0.4599991
29.447 , 71.46 , 71.92 , -0.4599991
29.448 , 71.44 , 71.91 , -0.4700012
29.449 , 71.44 , 71.91 , -0.4700012
29.45 , 71.44 , 71.91 , -0.4700012
29.451 , 71.44 , 71.91 , -0.4700012
29.453 , 71.39 , 71.9 , -0.5100021
29.454 , 71.39 , 71.9 , -0.5100021
29.455 , 71.39 , 71.89 , -0.5
29.456 , 71.44 , 71.89 , -0.4499969
29.458 , 71.46 , 71.88 , -0.4199982
29.459 , 71.44 , 71.88 , -0.4399948
29.46 , 71.37 , 71.88 , -0.5099945
29.462 , 71.37 , 71.87 , -0.5
29.463 , 71.37 , 71.87 , -0.5
29.464 , 71.39 , 71.87 , -0.4800034
29.465 , 71.39 , 71.86 , -0.4700012
29.467 , 71.46 , 71.86 , -0.4000015
29.468 , 71.48 , 71.85 , -0.3699951
29.469 , 71.46 , 71.85 , -0.3899994
29.47 , 71.48 , 71.85 , -0.3699951
29.472 , 71.53 , 71.84 , -0.3099976
29.473 , 71.53 , 71.84 , -0.3099976
29.474 , 71.53 , 71.84 , -0.3099976
29.476 , 71.53 , 71.83 , -0.3000031
29.477 , 71.48 , 71.83 , -0.3499985
29.478 , 71.46 , 71.82 , -0.3600006
29.479 , 71.46 , 71.82 , -0.3600006
29.481 , 71.48 , 71.81 , -0.3299942
29.482 , 71.44 , 71.81 , -0.3699951
29.483 , 71.44 , 71.81 , -0.3699951
29.485 , 71.39 , 71.8 , -0.4100037
29.486 , 71.39 , 71.8 , -0.4100037
29.487 , 71.39 , 71.8 , -0.4100037
29.488 , 71.39 , 71.79 , -0.4000015
29.489 , 71.44 , 71.79 , -0.3499985
29.491 , 71.44 , 71.78 , -0.3399963
29.492 , 71.46 , 71.78 , -0.3199997
29.493 , 71.44 , 71.78 , -0.3399963
29.495 , 71.48 , 71.77 , -0.2899933
29.496 , 71.44 , 71.77 , -0.3299942
29.497 , 71.48 , 71.77 , -0.2899933
29.498 , 71.46 , 71.76 , -0.3000031
29.5 , 71.44 , 71.76 , -0.3199997
29.501 , 71.44 , 71.75 , -0.3099976
29.502 , 71.46 , 71.75 , -0.2900009
29.503 , 71.44 , 71.75 , -0.3099976
29.505 , 71.39 , 71.74 , -0.3499985
29.506 , 71.37 , 71.74 , -0.3699951
29.507 , 71.39 , 71.74 , -0.3499985
29.509 , 71.44 , 71.73 , -0.2900009
29.51 , 71.37 , 71.73 , -0.3600006
29.511 , 71.44 , 71.72 , -0.2799988
29.512 , 71.44 , 71.72 , -0.2799988
29.513 , 71.44 , 71.72 , -0.2799988
29.515 , 71.39 , 71.71 , -0.3199997
29.516 , 71.39 , 71.71 , -0.3199997
29.517 , 71.44 , 71.71 , -0.2699966
29.519 , 71.39 , 71.7 , -0.3099976
29.52 , 71.44 , 71.7 , -0.2599945
29.521 , 71.46 , 71.69 , -0.2300034
29.522 , 71.44 , 71.69 , -0.25
29.524 , 71.44 , 71.68 , -0.2399979
29.525 , 71.39 , 71.68 , -0.2900009
29.526 , 71.39 , 71.68 , -0.2900009
29.527 , 71.39 , 71.68 , -0.2900009
29.529 , 71.44 , 71.67 , -0.2299957
29.53 , 71.55 , 71.67 , -0.1199951
29.531 , 71.6 , 71.66 , -0.06000519
29.533 , 71.66 , 71.66 , 0.0
29.534 , 71.78 , 71.65 , 0.1299973
29.535 , 72.01 , 71.65 , 0.3600006
29.536 , 72.14 , 71.65 , 0.4899979
29.537 , 72.3 , 71.65 , 0.6500015
29.539 , 72.24 , 71.64 , 0.5999985
29.54 , 72.24 , 71.64 , 0.5999985
29.549 , 71.98 , 71.61 , 0.3700027
29.551 , 72.01 , 71.6 , 0.4100037
29.552 , 72.12 , 71.6 , 0.5200043
29.553 , 72.12 , 71.6 , 0.5200043
29.554 , 72.17 , 71.59 , 0.5800018
29.555 , 72.28 , 71.59 , 0.6900024
29.557 , 72.35 , 71.58 , 0.7699966
29.558 , 72.37 , 71.58 , 0.7900009
29.559 , 72.44 , 71.58 , 0.8600006
29.56 , 72.44 , 71.58 , 0.8600006
29.562 , 72.53 , 71.57 , 0.9599991
29.563 , 72.6 , 71.57 , 1.029999
29.564 , 72.67 , 71.56 , 1.110001
29.566 , 72.81 , 71.56 , 1.25
29.567 , 72.83 , 71.55 , 1.279999
29.568 , 72.88 , 71.55 , 1.329994
29.569 , 72.92 , 71.55 , 1.369995
29.571 , 72.99 , 71.54 , 1.449997
29.572 , 72.99 , 71.54 , 1.449997
29.573 , 73.04 , 71.54 , 1.5
29.574 , 73.04 , 71.53 , 1.510002
29.576 , 73.04 , 71.53 , 1.510002
29.577 , 72.99 , 71.52 , 1.470001
29.578 , 72.83 , 71.52 , 1.310005
29.579 , 72.65 , 71.52 , 1.130005
29.581 , 72.37 , 71.51 , 0.8600006
29.582 , 72.12 , 71.51 , 0.6100006
29.583 , 71.98 , 71.51 , 0.4700012
29.584 , 71.82 , 71.5 , 0.3199997
29.585 , 71.69 , 71.5 , 0.1900024
29.587 , 71.62 , 71.49 , 0.1300049
29.588 , 71.62 , 71.49 , 0.1300049
29.589 , 71.62 , 71.49 , 0.1300049
29.59 , 71.76 , 71.49 , 0.2700043
29.592 , 71.89 , 71.48 , 0.409996
29.593 , 72.01 , 71.48 , 0.5299988
29.594 , 72.14 , 71.47 , 0.6699982
29.595 , 72.21 , 71.47 , 0.7399979
29.597 , 72.28 , 71.46 , 0.8199997
29.598 , 72.3 , 71.46 , 0.840004
29.599 , 72.28 , 71.46 , 0.8199997
29.601 , 72.3 , 71.45 , 0.8500061
29.602 , 72.28 , 71.45 , 0.8300018
29.603 , 72.21 , 71.45 , 0.7600021
29.604 , 72.17 , 71.44 , 0.7299957
29.606 , 72.12 , 71.44 , 0.6800003
29.607 , 72.05 , 71.43 , 0.6200027
29.608 , 72.05 , 71.43 , 0.6200027
29.609 , 72.05 , 71.43 , 0.6200027
29.61 , 72.05 , 71.42 , 0.6300049
29.612 , 71.98 , 71.42 , 0.5600052
29.613 , 72.01 , 71.42 , 0.590004
29.614 , 72.01 , 71.41 , 0.5999985
29.615 , 72.01 , 71.41 , 0.5999985
29.616 , 72.05 , 71.41 , 0.6399994
29.618 , 72.05 , 71.4 , 0.6500015
29.619 , 72.05 , 71.4 , 0.6500015
29.62 , 72.05 , 71.39 , 0.6600037
29.621 , 72.05 , 71.39 , 0.6600037
29.623 , 72.01 , 71.39 , 0.6200027
29.624 , 72.01 , 71.38 , 0.6300049
29.625 , 72.01 , 71.38 , 0.6300049
29.626 , 71.98 , 71.38 , 0.6000061
29.627 , 71.98 , 71.37 , 0.6100006
29.629 , 71.94 , 71.37 , 0.5699997
29.63 , 71.94 , 71.36 , 0.5800018
29.631 , 71.98 , 71.36 , 0.6200027
29.632 , 71.92 , 71.36 , 0.5599976
29.634 , 71.98 , 71.35 , 0.6300049
29.635 , 71.94 , 71.35 , 0.590004
29.636 , 71.94 , 71.35 , 0.590004
29.637 , 71.92 , 71.34 , 0.5800018
29.639 , 71.94 , 71.34 , 0.6000061
29.64 , 71.94 , 71.33 , 0.6100006
29.641 , 71.94 , 71.33 , 0.6100006
29.642 , 71.89 , 71.33 , 0.5599976
29.643 , 71.94 , 71.32 , 0.6200027
29.645 , 71.92 , 71.32 , 0.5999985
29.646 , 71.92 , 71.32 , 0.5999985
29.647 , 71.92 , 71.31 , 0.6100006
29.649 , 71.92 , 71.31 , 0.6100006
29.65 , 71.92 , 71.3 , 0.6199951
29.651 , 71.89 , 71.3 , 0.5899963
29.653 , 71.89 , 71.29 , 0.5999985
29.654 , 71.85 , 71.29 , 0.5599976
29.655 , 71.89 , 71.29 , 0.5999985
29.656 , 71.89 , 71.29 , 0.5999985
29.658 , 71.85 , 71.28 , 0.5699997
29.659 , 71.85 , 71.28 , 0.5699997
29.66 , 71.85 , 71.27 , 0.5800018
29.662 , 71.85 , 71.27 , 0.5800018
29.663 , 71.78 , 71.26 , 0.5199966
29.664 , 71.82 , 71.26 , 0.5599976
29.666 , 71.78 , 71.26 , 0.5199966
29.667 , 71.78 , 71.25 , 0.5299988
29.668 , 71.78 , 71.25 , 0.5299988
29.67 , 71.78 , 71.24 , 0.5400009
29.671 , 71.78 , 71.24 , 0.5400009
29.672 , 71.76 , 71.24 , 0.5200043
29.673 , 71.76 , 71.23 , 0.5299988
29.675 , 71.76 , 71.23 , 0.5299988
29.676 , 71.71 , 71.22 , 0.4899979
29.677 , 71.71 , 71.22 , 0.4899979
29.678 , 71.71 , 71.22 , 0.4899979
29.68 , 71.71 , 71.21 , 0.5
29.681 , 71.71 , 71.21 , 0.5
29.682 , 71.69 , 71.21 , 0.4800034
29.683 , 71.71 , 71.2 , 0.5100021
29.685 , 71.69 , 71.2 , 0.4900055
29.686 , 71.69 , 71.19 , 0.5
29.687 , 71.66 , 71.19 , 0.4700012
29.688 , 71.69 , 71.19 , 0.5
29.689 , 71.66 , 71.19 , 0.4700012
29.691 , 71.66 , 71.18 , 0.4800034
29.692 , 71.62 , 71.18 , 0.4400024
29.693 , 71.66 , 71.17 , 0.4900055
29.694 , 71.66 , 71.17 , 0.4900055
29.696 , 71.66 , 71.16 , 0.5
29.697 , 71.62 , 71.16 , 0.4599991
29.698 , 71.6 , 71.16 , 0.4399948
29.699 , 71.62 , 71.16 , 0.4599991
29.701 , 71.62 , 71.15 , 0.4700012
29.702 , 71.6 , 71.15 , 0.4499969
29.703 , 71.6 , 71.14 , 0.4599991
29.704 , 71.53 , 71.14 , 0.3899994
29.706 , 71.55 , 71.13 , 0.4200058
29.707 , 71.6 , 71.13 , 0.4700012
29.708 , 71.55 , 71.13 , 0.4200058
29.709 , 71.53 , 71.13 , 0.4000015
29.711 , 71.53 , 71.12 , 0.409996
29.712 , 71.48 , 71.12 , 0.3600006
29.713 , 71.53 , 71.11 , 0.4199982
29.714 , 71.53 , 71.11 , 0.4199982
29.716 , 71.48 , 71.1 , 0.3800049
29.717 , 71.53 , 71.1 , 0.4300003
29.718 , 71.48 , 71.1 , 0.3800049
29.719 , 71.48 , 71.09 , 0.390007
29.721 , 71.46 , 71.09 , 0.3700027
29.722 , 71.48 , 71.09 , 0.390007
29.723 , 71.46 , 71.08 , 0.3799973
29.724 , 71.46 , 71.08 , 0.3799973
29.726 , 71.44 , 71.07 , 0.3700027
29.727 , 71.44 , 71.07 , 0.3700027
29.728 , 71.44 , 71.07 , 0.3700027
29.729 , 71.46 , 71.06 , 0.4000015
29.731 , 71.39 , 71.06 , 0.3300018
29.732 , 71.46 , 71.06 , 0.4000015
29.733 , 71.39 , 71.05 , 0.3399963
29.734 , 71.39 , 71.05 , 0.3399963
29.736 , 71.37 , 71.04 , 0.3300018
29.737 , 71.32 , 71.04 , 0.2799988
29.738 , 71.32 , 71.04 , 0.2799988
29.739 , 71.25 , 71.03 , 0.2200012
29.741 , 71.23 , 71.03 , 0.2000046
29.742 , 71.25 , 71.03 , 0.2200012
29.743 , 71.23 , 71.02 , 0.2100067
29.744 , 71.21 , 71.02 , 0.1900024
29.746 , 71.25 , 71.01 , 0.2399979
29.747 , 71.32 , 71.01 , 0.3099976
29.748 , 71.37 , 71.01 , 0.3600006
29.749 , 71.37 , 71.0 , 0.3700027
29.75 , 71.37 , 71.0 , 0.3700027
29.752 , 71.3 , 71.0 , 0.3000031
29.753 , 71.3 , 70.99 , 0.3100052
29.754 , 71.23 , 70.99 , 0.2400055
29.755 , 71.21 , 70.99 , 0.2200012
29.756 , 71.16 , 70.98 , 0.1800003
29.758 , 71.14 , 70.98 , 0.159996
29.759 , 71.09 , 70.97 , 0.1199951
29.76 , 71.07 , 70.97 , 0.09999847
29.762 , 71.02 , 70.96 , 0.05999756
29.763 , 71.02 , 70.96 , 0.05999756
29.765 , 71.07 , 70.96 , 0.1100006
29.766 , 71.07 , 70.95 , 0.1200027
29.767 , 71.09 , 70.95 , 0.1399994
29.769 , 71.14 , 70.94 , 0.1999969
29.77 , 71.09 , 70.94 , 0.1499939
29.771 , 71.09 , 70.94 , 0.1499939
29.773 , 71.09 , 70.93 , 0.159996
29.774 , 71.14 , 70.93 , 0.2099991
29.775 , 71.02 , 70.93 , 0.08999634
29.777 , 71.07 , 70.92 , 0.1500015
29.778 , 71.0 , 70.92 , 0.08000183
29.779 , 71.0 , 70.91 , 0.08999634
29.781 , 71.0 , 70.91 , 0.08999634
29.782 , 70.98 , 70.9 , 0.08000183
29.784 , 70.93 , 70.9 , 0.02999878
29.785 , 70.98 , 70.9 , 0.08000183
29.787 , 70.93 , 70.89 , 0.04000092
29.788 , 70.98 , 70.89 , 0.09000397
29.789 , 70.98 , 70.88 , 0.1000061
29.791 , 70.93 , 70.88 , 0.05000305
29.792 , 70.98 , 70.87 , 0.1100006
29.793 , 70.98 , 70.87 , 0.1100006
29.795 , 70.98 , 70.87 , 0.1100006
29.796 , 70.93 , 70.86 , 0.06999969
29.797 , 70.91 , 70.86 , 0.05000305
29.799 , 70.91 , 70.85 , 0.06000519
29.8 , 70.86 , 70.85 , 0.01000214
29.801 , 70.79 , 70.85 , -0.05999756
29.803 , 70.79 , 70.84 , -0.04999542
29.804 , 70.79 , 70.84 , -0.04999542
29.806 , 70.84 , 70.83 , 0.009994507
29.807 , 70.77 , 70.83 , -0.06000519
29.809 , 70.79 , 70.82 , -0.02999878
29.81 , 70.77 , 70.82 , -0.05000305
29.812 , 70.79 , 70.81 , -0.01999664
29.813 , 70.75 , 70.81 , -0.05999756
29.815 , 70.77 , 70.8 , -0.03000641
29.816 , 70.77 , 70.8 , -0.03000641
29.818 , 70.79 , 70.8 , -0.01000214
29.819 , 70.84 , 70.79 , 0.04999542
29.821 , 70.79 , 70.79 , 0.0
29.822 , 70.77 , 70.78 , -0.01000214
29.823 , 70.77 , 70.78 , -0.01000214
29.825 , 70.75 , 70.77 , -0.01999664
29.826 , 70.75 , 70.77 , -0.01999664
29.828 , 70.7 , 70.77 , -0.06999969
29.829 , 70.63 , 70.76 , -0.1300049
29.83 , 70.68 , 70.76 , -0.08000183
29.832 , 70.68 , 70.75 , -0.06999969
29.833 , 70.63 , 70.75 , -0.1200027
29.835 , 70.63 , 70.74 , -0.1100006
29.836 , 70.68 , 70.74 , -0.05999756
29.837 , 70.63 , 70.74 , -0.1100006
29.839 , 70.61 , 70.73 , -0.1200027
29.84 , 70.61 , 70.73 , -0.1200027
29.841 , 70.61 , 70.73 , -0.1200027
29.842 , 70.57 , 70.72 , -0.1500015
29.843 , 70.57 , 70.72 , -0.1500015
29.845 , 70.57 , 70.71 , -0.1399994
29.846 , 70.57 , 70.71 , -0.1399994
29.847 , 70.61 , 70.71 , -0.09999847
29.849 , 70.54 , 70.7 , -0.159996
29.85 , 70.54 , 70.7 , -0.159996
29.851 , 70.52 , 70.7 , -0.1800003
29.853 , 70.54 , 70.69 , -0.1500015
29.854 , 70.52 , 70.69 , -0.1700058
29.855 , 70.54 , 70.68 , -0.1399994
29.856 , 70.54 , 70.68 , -0.1399994
29.858 , 70.47 , 70.67 , -0.1999969
29.859 , 70.52 , 70.67 , -0.1500015
29.86 , 70.47 , 70.67 , -0.1999969
29.861 , 70.47 , 70.67 , -0.1999969
29.863 , 70.52 , 70.66 , -0.140007
29.864 , 70.45 , 70.66 , -0.2100067
29.865 , 70.52 , 70.65 , -0.1300049
29.866 , 70.45 , 70.65 , -0.2000046
29.868 , 70.45 , 70.64 , -0.1900024
29.869 , 70.52 , 70.64 , -0.1200027
29.87 , 70.41 , 70.64 , -0.2299957
29.872 , 70.41 , 70.63 , -0.2199936
29.873 , 70.41 , 70.63 , -0.2199936
29.874 , 70.34 , 70.63 , -0.2900009
29.875 , 70.38 , 70.62 , -0.2400055
29.877 , 70.38 , 70.62 , -0.2400055
29.878 , 70.38 , 70.61 , -0.2300034
29.879 , 70.34 , 70.61 , -0.2700043
29.88 , 70.38 , 70.61 , -0.2300034
29.882 , 70.38 , 70.6 , -0.2200012
29.883 , 70.41 , 70.6 , -0.1899948
29.884 , 70.34 , 70.6 , -0.2600021
29.885 , 70.34 , 70.59 , -0.25
